target-foil,target-control,foil-control,roi,sub
0.5025453170805779,0.6885132056965088,0.185967888615931,V1,0110171
0.4962906292908936,1.35046072832349,0.854170099032596,V1,0110172
0.30677633468749815,0.9055751801868626,0.5987988454993641,V1,0111171
0.6208386178483497,0.20055561734591057,-0.4202830005024393,V1,0112171
0.6393555006221554,0.547740931982253,-0.09161456863990236,V1,0112172
1.5372990624838871,1.1185379506781887,-0.4187611118056987,V1,0112173
1.2182379731299435,0.9224502100453142,-0.2957877630846289,V1,0113171
2.340970881188581,1.1307771162474183,-1.2101937649411623,V1,0115174
0.7464380626840483,0.5191524717458683,-0.22728559093817996,V1,0117171
1.6902583337685069,0.7130124813111667,-0.9772458524573407,V1,0118171
2.085636169365334,1.0760759168208787,-1.0095602525444547,V1,0118172
0.4798393521360982,0.9412152969336489,0.46137594479755084,V1,0119171
0.04104185408798143,0.07211614421387727,0.031074290125895777,V1,0119172
0.9647327424562867,1.1284017613823722,0.1636690189260855,V1,0119173
0.9106434146564766,0.48339395532802065,-0.4272494593284553,V1,0119174
0.6003824783508582,1.2072220310352628,0.6068395526844046,V1,0120171
0.6361647957345854,0.10356764326328652,-0.5325971524712985,V1,0120172
0.03361474074739822,0.43273671554864446,0.39912197480124634,V1,0120173
0.14244840932175654,0.6554730440668136,0.513024634745057,V1,0123171
0.013488494351780341,0.8627838075561636,0.8492953132043832,V1,0123173
1.5845955759504382,1.2543906010658166,-0.3302049748846204,V1,0124171
1.49107157215495,1.3094505309479634,-0.18162104120698594,V1,0125171
0.3984392698138484,0.956605908081355,0.5581666382675065,V1,0125172
-0.03942278668329435,0.025091009625894438,0.06451379630918899,V1,1121161
1.6696128898829847,0.7983855882917995,-0.8712273015911854,V1,1130161
1.03535884465515,1.194123694481144,0.1587648498259949,V1,1202161
0.41356368591750936,0.26454066904390877,-0.14902301687360026,V1,1203161
0.28015527767663195,0.42734372338944715,0.14718844571281495,V1,1206161
0.08635776165413794,0.0945896328527455,0.008231871198607372,V1,1206162
1.2657345028582803,0.811122851232726,-0.454611651625554,V1,1206163
0.347240992874547,0.8644211605866022,0.5171801677120553,V1,1207162
0.682786320958305,0.6515388441886671,-0.031247476769637978,V2,0110171
0.1742328488354862,1.1814858654254177,1.0072530165899318,V2,0110172
-0.06878679731054627,0.7763290373905023,0.845115834701048,V2,0111171
0.9327360414446784,0.31897128592410107,-0.6137647555205767,V2,0112171
0.4656484788844512,0.7593532365594254,0.29370475767497395,V2,0112172
1.4891311848658062,1.1255003570157496,-0.36363082785005674,V2,0112173
0.8902061120455429,0.8259263499111411,-0.06427976213440167,V2,0113171
2.079332404315886,1.2757526736454907,-0.8035797306703945,V2,0115174
1.204738861800125,0.6099134203777252,-0.5948254414223995,V2,0117171
0.9826778453448173,0.46258409335576334,-0.5200937519890545,V2,0118171
1.5286292383055788,1.22198455012475,-0.3066446881808288,V2,0118172
0.8266337192492443,1.2001644135748744,0.3735306943256299,V2,0119171
0.31851858422325285,0.3341575114613799,0.015638927238126998,V2,0119172
1.2903566811250142,1.252553192503974,-0.03780348862104095,V2,0119173
1.055606159843981,0.43844374293053967,-0.6171624169134411,V2,0119174
0.8908726361334324,1.5458192585536248,0.6549466224201922,V2,0120171
0.7688535102740839,0.0759940105572792,-0.6928594997168045,V2,0120172
-0.036760258272819125,0.5352483341979818,0.572008592470801,V2,0120173
0.17990920203476182,0.6441709417924629,0.4642617397577009,V2,0123171
0.14519618978736107,0.7850682556064233,0.6398720658190624,V2,0123173
1.3230283693000424,1.2801439254927693,-0.04288444380727312,V2,0124171
0.9125219371445148,1.5613645547683868,0.6488426176238712,V2,0125171
0.8065768389139711,1.039865823598089,0.23328898468411827,V2,0125172
-0.03512328286737107,0.34688415470762857,0.38200743757499944,V2,1121161
1.3962075871799247,0.8180275075911474,-0.578180079588777,V2,1130161
1.9660602296760221,1.5814445047562464,-0.38461572491977636,V2,1202161
0.17430900423342593,0.2539711704983293,0.07966216626490322,V2,1203161
0.46801959384559116,0.45785786209149143,-0.010161731754099656,V2,1206161
0.2583474657731918,0.1974740646785069,-0.060873401094684976,V2,1206162
1.012783029291921,0.9450210500148823,-0.06776197927703816,V2,1206163
0.2867963308935613,0.9776718101955166,0.690875479301955,V2,1207162
0.34386330301645485,-0.15919295191322821,-0.5030562549296833,LOC,0110171
0.08276518546620727,1.0485363085462882,0.9657711230800814,LOC,0110172
0.4117110424687954,0.5635359371320906,0.15182489466329535,LOC,0111171
0.415581824858357,0.24328299167945197,-0.17229883317890488,LOC,0112171
0.6027480039497837,0.37663471933452314,-0.22611328461526012,LOC,0112172
0.5864916007725032,0.6675277152007093,0.08103611442820677,LOC,0112173
0.20932500427404946,-0.3287204041205946,-0.5380454083946439,LOC,0113171
-0.22803019864297056,-0.23088928808618006,-0.002859089443209439,LOC,0115174
0.26760460865968805,0.8882533364559082,0.6206487277962205,LOC,0117171
0.6575699052355614,0.7894464393917289,0.13187653415616754,LOC,0118171
1.2131594182723715,0.6811635194852521,-0.5319958987871193,LOC,0118172
0.5952389905434655,0.2702253852917953,-0.3250136052516702,LOC,0119171
-0.0146620945814256,0.44637656653158075,0.4610386611130063,LOC,0119172
0.20374347648020072,0.3439562081973516,0.14021273171715082,LOC,0119173
0.24614017546621447,0.374435906705409,0.12829573123919463,LOC,0119174
0.8218191960672623,0.8139704136725078,-0.007848782394753989,LOC,0120171
0.8758607777252998,0.6544693167842611,-0.2213914609410394,LOC,0120172
0.7870091810920773,0.9532582083871075,0.16624902729503027,LOC,0120173
0.3110029846932884,0.6910284118137751,0.3800254271204867,LOC,0123171
0.4010599846298538,0.5552461379495194,0.15418615331966565,LOC,0123173
0.6351186921937213,0.6567085144738158,0.02158982228009427,LOC,0124171
0.4049800451202117,0.7261901219934235,0.3212100768732118,LOC,0125171
0.6330905511123368,0.7831708657753905,0.150080314663054,LOC,0125172
0.9402445279874534,0.4474241715542376,-0.49282035643321614,LOC,1121161
-0.011223381145294347,-0.12561638113158363,-0.11439299998628946,LOC,1130161
-0.35035752591855335,0.03458826261588668,0.38494578853444006,LOC,1202161
0.168597476622835,0.09346770987125488,-0.07512976675158017,LOC,1203161
-0.6570072333046479,-0.13077528557916637,0.5262319477254812,LOC,1206161
0.3531537845502942,0.2788660476793088,-0.07428773687098546,LOC,1206162
0.7337443448837071,0.4088168958107568,-0.32492744907295057,LOC,1206163
0.18650949410671083,0.7825814762212221,0.5960719821145116,LOC,1207162
0.2209268144167395,0.29891355470519443,0.07798674028845483,IT,0110171
-0.14530794486840956,0.558401559522469,0.7037095043908789,IT,0110172
-0.5708462384339902,0.015662626357080593,0.5865088647910707,IT,0111171
-0.3466558711142095,-0.18561707120856605,0.16103879990564346,IT,0112171
0.32489588519817514,0.37650085595143423,0.051604970753259205,IT,0112172
0.42210237173043696,0.44440436317160276,0.02230199144116593,IT,0112173
0.04587082824297336,0.13241784085412112,0.08654701261114764,IT,0113171
-0.34997943571932183,-0.3210338897068955,0.02894554601242643,IT,0115174
-0.5515542526542053,-0.2925461815064465,0.2590080711477588,IT,0117171
