wID,versionNum,category,object,trial,TRnum,condition,onset_time,run_num,viewpoint,response,onset
0118172_neurosketch,33,furniture,chair,0,0,-1,0.0,1,18,,0
0118172_neurosketch,33,furniture,chair,0,1,-1,0.0,1,18,,0
0118172_neurosketch,33,furniture,chair,0,2,-1,0.0,1,18,,0
0118172_neurosketch,33,furniture,chair,0,3,-1,0.0,1,18,,0
0118172_neurosketch,33,furniture,chair,0,4,-1,0.0,1,18,,0
0118172_neurosketch,33,furniture,chair,0,5,-1,0.0,1,18,,0
0118172_neurosketch,33,furniture,chair,0,6,-1,0.0,1,18,,0
0118172_neurosketch,33,furniture,chair,0,7,-1,0.0,1,18,,0
0118172_neurosketch,33,furniture,chair,0,8,0,12004.28,1,18,,1
0118172_neurosketch,33,furniture,chair,0,9,0,12004.28,1,18,,0
0118172_neurosketch,33,furniture,chair,0,10,0,12004.28,1,18,,0
0118172_neurosketch,33,furniture,chair,0,11,0,12004.28,1,18,,0
0118172_neurosketch,33,furniture,table,1,12,0,18002.93,1,12,chair,1
0118172_neurosketch,33,furniture,table,1,13,0,18002.93,1,12,chair,0
0118172_neurosketch,33,furniture,bed,2,14,1,21002.87,1,34,bed,1
0118172_neurosketch,33,furniture,bed,2,15,1,21002.87,1,34,bed,0
0118172_neurosketch,33,furniture,bed,2,16,1,21002.87,1,34,bed,0
0118172_neurosketch,33,furniture,bench,3,17,1,25501.74,1,8,,1
0118172_neurosketch,33,furniture,bench,3,18,1,25501.74,1,8,,0
0118172_neurosketch,33,furniture,bench,3,19,1,25501.74,1,8,,0
0118172_neurosketch,33,furniture,bench,3,20,1,25501.74,1,8,,0
0118172_neurosketch,33,furniture,chair,4,21,0,31503.83,1,27,chair,1
0118172_neurosketch,33,furniture,chair,4,22,0,31503.83,1,27,chair,0
0118172_neurosketch,33,furniture,chair,4,23,0,31503.83,1,27,chair,0
0118172_neurosketch,33,furniture,chair,4,24,0,31503.83,1,27,chair,0
0118172_neurosketch,33,furniture,bench,5,25,1,37503.69,1,32,bench,1
0118172_neurosketch,33,furniture,bench,5,26,1,37503.69,1,32,bench,0
0118172_neurosketch,33,furniture,bench,5,27,1,37503.69,1,32,bench,0
0118172_neurosketch,33,furniture,bed,6,28,1,42002.16,1,27,bed,1
0118172_neurosketch,33,furniture,bed,6,29,1,42002.16,1,27,bed,0
0118172_neurosketch,33,furniture,table,7,30,0,45002.29,1,20,table,1
0118172_neurosketch,33,furniture,table,7,31,0,45002.29,1,20,table,0
0118172_neurosketch,33,furniture,table,8,32,0,48001.97,1,19,table,1
0118172_neurosketch,33,furniture,table,8,33,0,48001.97,1,19,table,0
0118172_neurosketch,33,2,chair,9,34,0,51001.46,1,0,chair,1
0118172_neurosketch,33,2,chair,9,35,0,51001.46,1,0,chair,0
0118172_neurosketch,33,2,chair,9,36,0,51001.46,1,0,chair,0
0118172_neurosketch,33,furniture,bed,10,37,1,55502.78,1,26,bed,1
0118172_neurosketch,33,furniture,bed,10,38,1,55502.78,1,26,bed,0
0118172_neurosketch,33,furniture,bed,10,39,1,55502.78,1,26,bed,0
0118172_neurosketch,33,furniture,bed,10,40,1,55502.78,1,26,bed,0
0118172_neurosketch,33,furniture,bench,11,41,1,61504.57,1,4,bench,1
0118172_neurosketch,33,furniture,bench,11,42,1,61504.57,1,4,bench,0
0118172_neurosketch,33,furniture,bed,12,43,1,64501.78,1,29,bed,1
0118172_neurosketch,33,furniture,bed,12,44,1,64501.78,1,29,bed,0
0118172_neurosketch,33,furniture,bed,12,45,1,64501.78,1,29,bed,0
0118172_neurosketch,33,furniture,chair,13,46,0,69002.04,1,9,,1
0118172_neurosketch,33,furniture,chair,13,47,0,69002.04,1,9,,0
0118172_neurosketch,33,furniture,chair,13,48,0,69002.04,1,9,,0
0118172_neurosketch,33,furniture,bench,14,49,1,73503.26,1,24,bench,1
0118172_neurosketch,33,furniture,bench,14,50,1,73503.26,1,24,bench,0
0118172_neurosketch,33,furniture,bench,14,51,1,73503.26,1,24,bench,0
0118172_neurosketch,33,furniture,table,15,52,0,78001.45,1,37,table,1
0118172_neurosketch,33,furniture,table,15,53,0,78001.45,1,37,table,0
0118172_neurosketch,33,furniture,table,15,54,0,78001.45,1,37,table,0
0118172_neurosketch,33,furniture,chair,16,55,0,82503.33,1,30,table,1
0118172_neurosketch,33,furniture,chair,16,56,0,82503.33,1,30,table,0
0118172_neurosketch,33,furniture,table,17,57,0,85502.82,1,18,,1
0118172_neurosketch,33,furniture,table,17,58,0,85502.82,1,18,,0
0118172_neurosketch,33,furniture,table,17,59,0,85502.82,1,18,,0
0118172_neurosketch,33,furniture,table,17,60,0,85502.82,1,18,,0
0118172_neurosketch,33,furniture,bench,18,61,1,91502.7,1,16,bench,1
0118172_neurosketch,33,furniture,bench,18,62,1,91502.7,1,16,bench,0
0118172_neurosketch,33,2,bed,19,63,1,94501.96,1,18,bed,1
0118172_neurosketch,33,2,bed,19,64,1,94501.96,1,18,bed,0
0118172_neurosketch,33,2,bed,19,65,1,94501.96,1,18,bed,0
0118172_neurosketch,33,2,bed,19,66,1,94501.96,1,18,bed,0
0118172_neurosketch,33,furniture,bed,20,67,1,100502.62,1,10,bed,1
0118172_neurosketch,33,furniture,bed,20,68,1,100502.62,1,10,bed,0
0118172_neurosketch,33,furniture,bench,21,69,1,103502.93,1,3,bench,1
0118172_neurosketch,33,furniture,bench,21,70,1,103502.93,1,3,bench,0
0118172_neurosketch,33,furniture,bench,21,71,1,103502.93,1,3,bench,0
0118172_neurosketch,33,furniture,table,22,72,0,108002.79,1,25,table,1
0118172_neurosketch,33,furniture,table,22,73,0,108002.79,1,25,table,0
0118172_neurosketch,33,furniture,table,22,74,0,108002.79,1,25,table,0
0118172_neurosketch,33,furniture,chair,23,75,0,112503.75,1,4,chair,1
0118172_neurosketch,33,furniture,chair,23,76,0,112503.75,1,4,chair,0
0118172_neurosketch,33,furniture,chair,23,77,0,112503.75,1,4,chair,0
0118172_neurosketch,33,furniture,chair,24,78,0,117004.8,1,11,chair,1
0118172_neurosketch,33,furniture,chair,24,79,0,117004.8,1,11,chair,0
0118172_neurosketch,33,furniture,bench,25,80,1,120002.47,1,21,bench,1
0118172_neurosketch,33,furniture,bench,25,81,1,120002.47,1,21,bench,0
