wID,versionNum,category,object,trial,TRnum,condition,onset_time,run_num,viewpoint,response,onset
0115174_neurosketch,27,furniture,bench,0,0,-1,0.0,1,13,,0
0115174_neurosketch,27,furniture,bench,0,1,-1,0.0,1,13,,0
0115174_neurosketch,27,furniture,bench,0,2,-1,0.0,1,13,,0
0115174_neurosketch,27,furniture,bench,0,3,-1,0.0,1,13,,0
0115174_neurosketch,27,furniture,bench,0,4,-1,0.0,1,13,,0
0115174_neurosketch,27,furniture,bench,0,5,-1,0.0,1,13,,0
0115174_neurosketch,27,furniture,bench,0,6,-1,0.0,1,13,,0
0115174_neurosketch,27,furniture,bench,0,7,-1,0.0,1,13,,0
0115174_neurosketch,27,furniture,bench,0,8,0,12005.14,1,13,,1
0115174_neurosketch,27,furniture,bench,0,9,0,12005.14,1,13,,0
0115174_neurosketch,27,furniture,bench,0,10,0,12005.14,1,13,,0
0115174_neurosketch,27,furniture,bench,0,11,0,12005.14,1,13,,0
0115174_neurosketch,27,furniture,bench,0,12,0,12005.14,1,13,,0
0115174_neurosketch,27,furniture,bench,0,13,0,12005.14,1,13,,0
0115174_neurosketch,27,furniture,table,1,14,1,21001.8,1,5,table,1
0115174_neurosketch,27,furniture,table,1,15,1,21001.8,1,5,table,0
0115174_neurosketch,27,furniture,table,1,16,1,21001.8,1,5,table,0
0115174_neurosketch,27,furniture,table,1,17,1,21001.8,1,5,table,0
0115174_neurosketch,27,furniture,bed,2,18,1,27002.51,1,30,bed,1
0115174_neurosketch,27,furniture,bed,2,19,1,27002.51,1,30,bed,0
0115174_neurosketch,27,furniture,chair,3,20,0,30002.04,1,1,bench,1
0115174_neurosketch,27,furniture,chair,3,21,0,30002.04,1,1,bench,0
0115174_neurosketch,27,furniture,chair,3,22,0,30002.04,1,1,bench,0
0115174_neurosketch,27,furniture,table,4,23,1,34504.65,1,9,table,1
0115174_neurosketch,27,furniture,table,4,24,1,34504.65,1,9,table,0
0115174_neurosketch,27,furniture,bench,5,25,0,37502.14,1,12,bench,1
0115174_neurosketch,27,furniture,bench,5,26,0,37502.14,1,12,bench,0
0115174_neurosketch,27,furniture,bench,5,27,0,37502.14,1,12,bench,0
0115174_neurosketch,27,furniture,bed,6,28,1,42001.92,1,18,bed,1
0115174_neurosketch,27,furniture,bed,6,29,1,42001.92,1,18,bed,0
0115174_neurosketch,27,furniture,bed,6,30,1,42001.92,1,18,bed,0
0115174_neurosketch,27,furniture,chair,7,31,0,46501.98,1,32,chair,1
0115174_neurosketch,27,furniture,chair,7,32,0,46501.98,1,32,chair,0
0115174_neurosketch,27,furniture,chair,7,33,0,46501.98,1,32,chair,0
0115174_neurosketch,27,furniture,bench,8,34,0,51001.62,1,37,bench,1
0115174_neurosketch,27,furniture,bench,8,35,0,51001.62,1,37,bench,0
0115174_neurosketch,27,2,chair,9,36,0,54002.33,1,18,chair,1
0115174_neurosketch,27,2,chair,9,37,0,54002.33,1,18,chair,0
0115174_neurosketch,27,2,chair,9,38,0,54002.33,1,18,chair,0
0115174_neurosketch,27,furniture,table,10,39,1,58502.75,1,2,table,1
0115174_neurosketch,27,furniture,table,10,40,1,58502.75,1,2,table,0
0115174_neurosketch,27,furniture,bed,11,41,1,61502.23,1,1,bed,1
0115174_neurosketch,27,furniture,bed,11,42,1,61502.23,1,1,bed,0
0115174_neurosketch,27,furniture,bed,11,43,1,61502.23,1,1,bed,0
0115174_neurosketch,27,furniture,bed,11,44,1,61502.23,1,1,bed,0
0115174_neurosketch,27,furniture,chair,12,45,0,67501.68,1,13,chair,1
0115174_neurosketch,27,furniture,chair,12,46,0,67501.68,1,13,chair,0
0115174_neurosketch,27,furniture,chair,12,47,0,67501.68,1,13,chair,0
0115174_neurosketch,27,furniture,table,13,48,1,72002.35,1,7,table,1
0115174_neurosketch,27,furniture,table,13,49,1,72002.35,1,7,table,0
0115174_neurosketch,27,furniture,bed,14,50,1,75001.81,1,31,bed,1
0115174_neurosketch,27,furniture,bed,14,51,1,75001.81,1,31,bed,0
0115174_neurosketch,27,furniture,bench,15,52,0,78002.6,1,4,bench,1
0115174_neurosketch,27,furniture,bench,15,53,0,78002.6,1,4,bench,0
0115174_neurosketch,27,furniture,bench,15,54,0,78002.6,1,4,bench,0
0115174_neurosketch,27,furniture,chair,16,55,0,82501.89,1,17,chair,1
0115174_neurosketch,27,furniture,chair,16,56,0,82501.89,1,17,chair,0
0115174_neurosketch,27,furniture,chair,16,57,0,82501.89,1,17,chair,0
0115174_neurosketch,27,furniture,bench,17,58,0,87002.25,1,19,bench,1
0115174_neurosketch,27,furniture,bench,17,59,0,87002.25,1,19,bench,0
0115174_neurosketch,27,furniture,bed,18,60,1,90002.25,1,38,bed,1
0115174_neurosketch,27,furniture,bed,18,61,1,90002.25,1,38,bed,0
0115174_neurosketch,27,furniture,bed,18,62,1,90002.25,1,38,bed,0
0115174_neurosketch,27,furniture,bed,18,63,1,90002.25,1,38,bed,0
0115174_neurosketch,27,2,table,19,64,1,96002.13,1,25,table,1
0115174_neurosketch,27,2,table,19,65,1,96002.13,1,25,table,0
0115174_neurosketch,27,2,table,19,66,1,96002.13,1,25,table,0
0115174_neurosketch,27,furniture,bench,20,67,0,100502.83,1,18,bench,1
0115174_neurosketch,27,furniture,bench,20,68,0,100502.83,1,18,bench,0
0115174_neurosketch,27,furniture,chair,21,69,0,103502.51,1,3,chair,1
0115174_neurosketch,27,furniture,chair,21,70,0,103502.51,1,3,chair,0
0115174_neurosketch,27,furniture,chair,21,71,0,103502.51,1,3,chair,0
0115174_neurosketch,27,furniture,chair,21,72,0,103502.51,1,3,chair,0
0115174_neurosketch,27,furniture,bed,22,73,1,109502.89,1,27,bed,1
0115174_neurosketch,27,furniture,bed,22,74,1,109502.89,1,27,bed,0
0115174_neurosketch,27,furniture,bed,22,75,1,109502.89,1,27,bed,0
0115174_neurosketch,27,furniture,bed,22,76,1,109502.89,1,27,bed,0
0115174_neurosketch,27,furniture,table,23,77,1,115502.93,1,20,table,1
0115174_neurosketch,27,furniture,table,23,78,1,115502.93,1,20,table,0
0115174_neurosketch,27,furniture,table,23,79,1,115502.93,1,20,table,0
0115174_neurosketch,27,furniture,table,23,80,1,115502.93,1,20,table,0
0115174_neurosketch,27,furniture,chair,24,81,0,121501.93,1,33,chair,1
0115174_neurosketch,27,furniture,chair,24,82,0,121501.93,1,33,chair,0
0115174_neurosketch,27,furniture,chair,24,83,0,121501.93,1,33,chair,0
0115174_neurosketch,27,furniture,bed,25,84,1,126003.81,1,36,bed,1
0115174_neurosketch,27,furniture,bed,25,85,1,126003.81,1,36,bed,0
0115174_neurosketch,27,furniture,bench,26,86,0,129003.63,1,32,bench,1
0115174_neurosketch,27,furniture,bench,26,87,0,129003.63,1,32,bench,0
0115174_neurosketch,27,furniture,bench,26,88,0,129003.63,1,32,bench,0
0115174_neurosketch,27,furniture,table,27,89,1,133502.38,1,0,table,1
0115174_neurosketch,27,furniture,table,27,90,1,133502.38,1,0,table,0
0115174_neurosketch,27,furniture,chair,28,91,0,136502.88,1,12,chair,1
0115174_neurosketch,27,furniture,chair,28,92,0,136502.88,1,12,chair,0
0115174_neurosketch,27,furniture,chair,28,93,0,136502.88,1,12,chair,0
0115174_neurosketch,27,2,table,29,94,1,141002.29,1,38,table,1
0115174_neurosketch,27,2,table,29,95,1,141002.29,1,38,table,0
0115174_neurosketch,27,furniture,bed,30,96,1,144003.14,1,3,bed,1
0115174_neurosketch,27,furniture,bed,30,97,1,144003.14,1,3,bed,0
0115174_neurosketch,27,furniture,bench,31,98,0,147002.51,1,38,bench,1
0115174_neurosketch,27,furniture,bench,31,99,0,147002.51,1,38,bench,0
0115174_neurosketch,27,furniture,bench,31,100,0,147002.51,1,38,bench,0
0115174_neurosketch,27,furniture,table,32,101,1,151503.0,1,28,table,1
0115174_neurosketch,27,furniture,table,32,102,1,151503.0,1,28,table,0
0115174_neurosketch,27,furniture,table,32,103,1,151503.0,1,28,table,0
0115174_neurosketch,27,furniture,table,32,104,1,151503.0,1,28,table,0
0115174_neurosketch,27,furniture,bench,33,105,0,157502.91,1,35,bench,1
0115174_neurosketch,27,furniture,bench,33,106,0,157502.91,1,35,bench,0
0115174_neurosketch,27,furniture,bench,33,107,0,157502.91,1,35,bench,0
0115174_neurosketch,27,furniture,bed,34,108,1,162002.1,1,7,bed,1
0115174_neurosketch,27,furniture,bed,34,109,1,162002.1,1,7,bed,0
0115174_neurosketch,27,furniture,chair,35,110,0,165002.43,1,11,chair,1
0115174_neurosketch,27,furniture,chair,35,111,0,165002.43,1,11,chair,0
0115174_neurosketch,27,furniture,bed,36,112,1,168002.76,1,17,bed,1
0115174_neurosketch,27,furniture,bed,36,113,1,168002.76,1,17,bed,0
0115174_neurosketch,27,furniture,bed,36,114,1,168002.76,1,17,bed,0
0115174_neurosketch,27,furniture,bench,37,115,0,172501.95,1,39,bench,1
0115174_neurosketch,27,furniture,bench,37,116,0,172501.95,1,39,bench,0
0115174_neurosketch,27,furniture,bench,37,117,0,172501.95,1,39,bench,0
0115174_neurosketch,27,furniture,chair,38,118,0,177002.97,1,28,chair,1
0115174_neurosketch,27,furniture,chair,38,119,0,177002.97,1,28,chair,0
0115174_neurosketch,27,2,table,39,120,1,180002.35,1,13,table,1
0115174_neurosketch,27,2,table,39,121,1,180002.35,1,13,table,0
0115174_neurosketch,27,2,table,39,122,1,180002.35,1,13,table,0
0115174_neurosketch,27,2,table,39,123,1,180002.35,1,13,table,0
0115174_neurosketch,27,furniture,table,40,124,1,186002.44,1,8,table,1
0115174_neurosketch,27,furniture,table,40,125,1,186002.44,1,8,table,0
0115174_neurosketch,27,furniture,bed,41,126,1,189004.34,1,4,,1
0115174_neurosketch,27,furniture,bed,41,127,1,189004.34,1,4,,0
0115174_neurosketch,27,furniture,bed,41,128,1,189004.34,1,4,,0
0115174_neurosketch,27,furniture,bed,41,129,1,189004.34,1,4,,0
0115174_neurosketch,27,furniture,bench,42,130,0,195002.14,1,27,bench,1
