wID,versionNum,category,object,trial,TRnum,condition,onset_time,run_num,viewpoint,response,onset
1206162_neurosketch,21,furniture,bed,0,0,-1,0.0,1,38,,0
1206162_neurosketch,21,furniture,bed,0,1,-1,0.0,1,38,,0
1206162_neurosketch,21,furniture,bed,0,2,-1,0.0,1,38,,0
1206162_neurosketch,21,furniture,bed,0,3,-1,0.0,1,38,,0
1206162_neurosketch,21,furniture,bed,0,4,-1,0.0,1,38,,0
1206162_neurosketch,21,furniture,bed,0,5,-1,0.0,1,38,,0
1206162_neurosketch,21,furniture,bed,0,6,-1,0.0,1,38,,0
1206162_neurosketch,21,furniture,bed,0,7,-1,0.0,1,38,,0
1206162_neurosketch,21,furniture,bed,0,8,0,12004.19,1,38,,1
1206162_neurosketch,21,furniture,bed,0,9,0,12004.19,1,38,,0
1206162_neurosketch,21,furniture,bed,0,10,0,12004.19,1,38,,0
1206162_neurosketch,21,furniture,bed,0,11,0,12004.19,1,38,,0
1206162_neurosketch,21,furniture,bed,0,12,0,12004.19,1,38,,0
1206162_neurosketch,21,furniture,table,1,13,1,19502.62,1,39,,1
1206162_neurosketch,21,furniture,table,1,14,1,19502.62,1,39,,0
1206162_neurosketch,21,furniture,chair,2,15,0,22502.91,1,14,chair,1
1206162_neurosketch,21,furniture,chair,2,16,0,22502.91,1,14,chair,0
1206162_neurosketch,21,furniture,chair,2,17,0,22502.91,1,14,chair,0
1206162_neurosketch,21,furniture,bench,3,18,1,27003.95,1,4,bench,1
1206162_neurosketch,21,furniture,bench,3,19,1,27003.95,1,4,bench,0
1206162_neurosketch,21,furniture,bench,3,20,1,27003.95,1,4,bench,0
1206162_neurosketch,21,furniture,bench,3,21,1,27003.95,1,4,bench,0
1206162_neurosketch,21,furniture,bed,4,22,0,33004.05,1,12,bed,1
1206162_neurosketch,21,furniture,bed,4,23,0,33004.05,1,12,bed,0
1206162_neurosketch,21,furniture,bed,4,24,0,33004.05,1,12,bed,0
1206162_neurosketch,21,furniture,bench,5,25,1,37502.35,1,19,bench,1
1206162_neurosketch,21,furniture,bench,5,26,1,37502.35,1,19,bench,0
1206162_neurosketch,21,furniture,chair,6,27,0,40501.74,1,7,chair,1
1206162_neurosketch,21,furniture,chair,6,28,0,40501.74,1,7,chair,0
1206162_neurosketch,21,furniture,chair,6,29,0,40501.74,1,7,chair,0
1206162_neurosketch,21,furniture,chair,6,30,0,40501.74,1,7,chair,0
1206162_neurosketch,21,furniture,table,7,31,1,46501.63,1,33,table,1
1206162_neurosketch,21,furniture,table,7,32,1,46501.63,1,33,table,0
1206162_neurosketch,21,furniture,chair,8,33,0,49501.83,1,36,chair,1
1206162_neurosketch,21,furniture,chair,8,34,0,49501.83,1,36,chair,0
1206162_neurosketch,21,2,bench,9,35,1,52502.06,1,13,bench,1
1206162_neurosketch,21,2,bench,9,36,1,52502.06,1,13,bench,0
1206162_neurosketch,21,furniture,bed,10,37,0,55501.79,1,11,bed,1
1206162_neurosketch,21,furniture,bed,10,38,0,55501.79,1,11,bed,0
1206162_neurosketch,21,furniture,table,11,39,1,58502.24,1,31,table,1
1206162_neurosketch,21,furniture,table,11,40,1,58502.24,1,31,table,0
1206162_neurosketch,21,furniture,table,11,41,1,58502.24,1,31,table,0
1206162_neurosketch,21,furniture,table,11,42,1,58502.24,1,31,table,0
1206162_neurosketch,21,furniture,table,12,43,1,64502.0,1,20,table,1
1206162_neurosketch,21,furniture,table,12,44,1,64502.0,1,20,table,0
1206162_neurosketch,21,furniture,bed,13,45,0,67501.57,1,2,bed,1
1206162_neurosketch,21,furniture,bed,13,46,0,67501.57,1,2,bed,0
1206162_neurosketch,21,furniture,bench,14,47,1,70502.23,1,38,bench,1
1206162_neurosketch,21,furniture,bench,14,48,1,70502.23,1,38,bench,0
1206162_neurosketch,21,furniture,bench,14,49,1,70502.23,1,38,bench,0
1206162_neurosketch,21,furniture,bench,14,50,1,70502.23,1,38,bench,0
1206162_neurosketch,21,furniture,chair,15,51,0,76501.8,1,39,chair,1
1206162_neurosketch,21,furniture,chair,15,52,0,76501.8,1,39,chair,0
1206162_neurosketch,21,furniture,chair,15,53,0,76501.8,1,39,chair,0
1206162_neurosketch,21,furniture,bed,16,54,0,81001.92,1,29,bed,1
1206162_neurosketch,21,furniture,bed,16,55,0,81001.92,1,29,bed,0
1206162_neurosketch,21,furniture,bed,16,56,0,81001.92,1,29,bed,0
1206162_neurosketch,21,furniture,bed,16,57,0,81001.92,1,29,bed,0
1206162_neurosketch,21,furniture,chair,17,58,0,87002.32,1,10,chair,1
1206162_neurosketch,21,furniture,chair,17,59,0,87002.32,1,10,chair,0
1206162_neurosketch,21,furniture,bench,18,60,1,90002.04,1,1,bench,1
1206162_neurosketch,21,furniture,bench,18,61,1,90002.04,1,1,bench,0
1206162_neurosketch,21,2,table,19,62,1,93001.59,1,26,table,1
1206162_neurosketch,21,2,table,19,63,1,93001.59,1,26,table,0
1206162_neurosketch,21,furniture,bed,20,64,0,96002.67,1,32,bed,1
1206162_neurosketch,21,furniture,bed,20,65,0,96002.67,1,32,bed,0
1206162_neurosketch,21,furniture,chair,21,66,0,99001.88,1,13,chair,1
1206162_neurosketch,21,furniture,chair,21,67,0,99001.88,1,13,chair,0
1206162_neurosketch,21,furniture,chair,21,68,0,99001.88,1,13,chair,0
1206162_neurosketch,21,furniture,bench,22,69,1,103502.49,1,27,bench,1
1206162_neurosketch,21,furniture,bench,22,70,1,103502.49,1,27,bench,0
1206162_neurosketch,21,furniture,bench,22,71,1,103502.49,1,27,bench,0
1206162_neurosketch,21,furniture,bench,22,72,1,103502.49,1,27,bench,0
1206162_neurosketch,21,furniture,table,23,73,1,109502.52,1,28,table,1
1206162_neurosketch,21,furniture,table,23,74,1,109502.52,1,28,table,0
1206162_neurosketch,21,furniture,table,23,75,1,109502.52,1,28,table,0
1206162_neurosketch,21,furniture,chair,24,76,0,114001.96,1,22,chair,1
1206162_neurosketch,21,furniture,chair,24,77,0,114001.96,1,22,chair,0
1206162_neurosketch,21,furniture,chair,24,78,0,114001.96,1,22,chair,0
1206162_neurosketch,21,furniture,bench,25,79,1,118502.82,1,30,bench,1
1206162_neurosketch,21,furniture,bench,25,80,1,118502.82,1,30,bench,0
1206162_neurosketch,21,furniture,bench,25,81,1,118502.82,1,30,bench,0
1206162_neurosketch,21,furniture,table,26,82,1,123002.79,1,8,table,1
1206162_neurosketch,21,furniture,table,26,83,1,123002.79,1,8,table,0
1206162_neurosketch,21,furniture,table,26,84,1,123002.79,1,8,table,0
1206162_neurosketch,21,furniture,bed,27,85,0,127502.84,1,9,bed,1
1206162_neurosketch,21,furniture,bed,27,86,0,127502.84,1,9,bed,0
1206162_neurosketch,21,furniture,bed,27,87,0,127502.84,1,9,bed,0
