wID,versionNum,category,object,trial,TRnum,condition,onset_time,run_num,viewpoint,response,onset
0125172_neurosketch,21,furniture,bench,0,0,-1,0.0,1,0,,0
0125172_neurosketch,21,furniture,bench,0,1,-1,0.0,1,0,,0
0125172_neurosketch,21,furniture,bench,0,2,-1,0.0,1,0,,0
0125172_neurosketch,21,furniture,bench,0,3,-1,0.0,1,0,,0
0125172_neurosketch,21,furniture,bench,0,4,-1,0.0,1,0,,0
0125172_neurosketch,21,furniture,bench,0,5,-1,0.0,1,0,,0
0125172_neurosketch,21,furniture,bench,0,6,-1,0.0,1,0,,0
0125172_neurosketch,21,furniture,bench,0,7,-1,0.0,1,0,,0
0125172_neurosketch,21,furniture,bench,0,8,1,12002.41,1,0,,1
0125172_neurosketch,21,furniture,bench,0,9,1,12002.41,1,0,,0
0125172_neurosketch,21,furniture,bench,0,10,1,12002.41,1,0,,0
0125172_neurosketch,21,furniture,bench,0,11,1,12002.41,1,0,,0
0125172_neurosketch,21,furniture,bench,0,12,1,12002.41,1,0,,0
0125172_neurosketch,21,furniture,bench,0,13,1,12002.41,1,0,,0
0125172_neurosketch,21,furniture,bench,0,14,1,12002.41,1,0,,0
0125172_neurosketch,21,furniture,chair,1,15,0,22501.67,1,4,,1
0125172_neurosketch,21,furniture,chair,1,16,0,22501.67,1,4,,0
0125172_neurosketch,21,furniture,bed,2,17,0,25501.83,1,31,,1
0125172_neurosketch,21,furniture,bed,2,18,0,25501.83,1,31,,0
0125172_neurosketch,21,furniture,bed,2,19,0,25501.83,1,31,,0
0125172_neurosketch,21,furniture,table,3,20,1,30001.21,1,11,table,1
0125172_neurosketch,21,furniture,table,3,21,1,30001.21,1,11,table,0
0125172_neurosketch,21,furniture,table,3,22,1,30001.21,1,11,table,0
0125172_neurosketch,21,furniture,bench,4,23,1,34502.18,1,22,,1
0125172_neurosketch,21,furniture,bench,4,24,1,34502.18,1,22,,0
0125172_neurosketch,21,furniture,bench,4,25,1,34502.18,1,22,,0
0125172_neurosketch,21,furniture,bench,4,26,1,34502.18,1,22,,0
0125172_neurosketch,21,furniture,bed,5,27,0,40500.99,1,1,,1
0125172_neurosketch,21,furniture,bed,5,28,0,40500.99,1,1,,0
0125172_neurosketch,21,furniture,bed,5,29,0,40500.99,1,1,,0
0125172_neurosketch,21,furniture,bed,5,30,0,40500.99,1,1,,0
0125172_neurosketch,21,furniture,chair,6,31,0,46500.75,1,26,,1
0125172_neurosketch,21,furniture,chair,6,32,0,46500.75,1,26,,0
0125172_neurosketch,21,furniture,table,7,33,1,49501.35,1,15,,1
0125172_neurosketch,21,furniture,table,7,34,1,49501.35,1,15,,0
0125172_neurosketch,21,furniture,table,7,35,1,49501.35,1,15,,0
0125172_neurosketch,21,furniture,table,7,36,1,49501.35,1,15,,0
0125172_neurosketch,21,furniture,chair,8,37,0,55500.94,1,31,chair,1
0125172_neurosketch,21,furniture,chair,8,38,0,55500.94,1,31,chair,0
0125172_neurosketch,21,furniture,chair,8,39,0,55500.94,1,31,chair,0
0125172_neurosketch,21,2,bench,9,40,1,60000.97,1,26,,1
0125172_neurosketch,21,2,bench,9,41,1,60000.97,1,26,,0
0125172_neurosketch,21,furniture,table,10,42,1,63001.4,1,27,,1
0125172_neurosketch,21,furniture,table,10,43,1,63001.4,1,27,,0
0125172_neurosketch,21,furniture,table,10,44,1,63001.4,1,27,,0
0125172_neurosketch,21,furniture,bed,11,45,0,67501.42,1,3,bed,1
0125172_neurosketch,21,furniture,bed,11,46,0,67501.42,1,3,bed,0
0125172_neurosketch,21,furniture,bed,11,47,0,67501.42,1,3,bed,0
0125172_neurosketch,21,furniture,chair,12,48,0,72002.01,1,35,chair,1
0125172_neurosketch,21,furniture,chair,12,49,0,72002.01,1,35,chair,0
0125172_neurosketch,21,furniture,table,13,50,1,75001.56,1,38,,1
0125172_neurosketch,21,furniture,table,13,51,1,75001.56,1,38,,0
0125172_neurosketch,21,furniture,table,13,52,1,75001.56,1,38,,0
0125172_neurosketch,21,furniture,table,13,53,1,75001.56,1,38,,0
0125172_neurosketch,21,furniture,bench,14,54,1,81000.93,1,32,,1
0125172_neurosketch,21,furniture,bench,14,55,1,81000.93,1,32,,0
0125172_neurosketch,21,furniture,bench,14,56,1,81000.93,1,32,,0
0125172_neurosketch,21,furniture,bed,15,57,0,85501.19,1,25,,1
0125172_neurosketch,21,furniture,bed,15,58,0,85501.19,1,25,,0
0125172_neurosketch,21,furniture,bed,15,59,0,85501.19,1,25,,0
0125172_neurosketch,21,furniture,table,16,60,1,90001.16,1,19,,1
0125172_neurosketch,21,furniture,table,16,61,1,90001.16,1,19,,0
0125172_neurosketch,21,furniture,bench,17,62,1,93002.36,1,36,,1
0125172_neurosketch,21,furniture,bench,17,63,1,93002.36,1,36,,0
0125172_neurosketch,21,furniture,bench,17,64,1,93002.36,1,36,,0
0125172_neurosketch,21,furniture,bed,18,65,0,97501.91,1,19,,1
0125172_neurosketch,21,furniture,bed,18,66,0,97501.91,1,19,,0
0125172_neurosketch,21,furniture,bed,18,67,0,97501.91,1,19,,0
0125172_neurosketch,21,2,chair,19,68,0,102001.88,1,17,,1
0125172_neurosketch,21,2,chair,19,69,0,102001.88,1,17,,0
0125172_neurosketch,21,2,chair,19,70,0,102001.88,1,17,,0
0125172_neurosketch,21,furniture,bench,20,71,1,106501.69,1,30,,1
0125172_neurosketch,21,furniture,bench,20,72,1,106501.69,1,30,,0
0125172_neurosketch,21,furniture,bed,21,73,0,109501.04,1,28,,1
0125172_neurosketch,21,furniture,bed,21,74,0,109501.04,1,28,,0
0125172_neurosketch,21,furniture,bed,21,75,0,109501.04,1,28,,0
0125172_neurosketch,21,furniture,table,22,76,1,114001.74,1,26,,1
0125172_neurosketch,21,furniture,table,22,77,1,114001.74,1,26,,0
0125172_neurosketch,21,furniture,chair,23,78,0,117003.38,1,23,chair,1
0125172_neurosketch,21,furniture,chair,23,79,0,117003.38,1,23,chair,0
0125172_neurosketch,21,furniture,table,24,80,1,120001.41,1,20,,1
0125172_neurosketch,21,furniture,table,24,81,1,120001.41,1,20,,0
0125172_neurosketch,21,furniture,chair,25,82,0,123001.69,1,1,,1
0125172_neurosketch,21,furniture,chair,25,83,0,123001.69,1,1,,0
0125172_neurosketch,21,furniture,chair,25,84,0,123001.69,1,1,,0
0125172_neurosketch,21,furniture,bench,26,85,1,127503.83,1,14,,1
0125172_neurosketch,21,furniture,bench,26,86,1,127503.83,1,14,,0
0125172_neurosketch,21,furniture,bed,27,87,0,130502.21,1,15,,1
0125172_neurosketch,21,furniture,bed,27,88,0,130502.21,1,15,,0
0125172_neurosketch,21,furniture,bed,28,89,0,133501.71,1,18,,1
0125172_neurosketch,21,furniture,bed,28,90,0,133501.71,1,18,,0
0125172_neurosketch,21,2,chair,29,91,0,136502.5,1,21,,1
0125172_neurosketch,21,2,chair,29,92,0,136502.5,1,21,,0
0125172_neurosketch,21,2,chair,29,93,0,136502.5,1,21,,0
0125172_neurosketch,21,2,chair,29,94,0,136502.5,1,21,,0
0125172_neurosketch,21,furniture,bench,30,95,1,142502.27,1,37,bench,1
0125172_neurosketch,21,furniture,bench,30,96,1,142502.27,1,37,bench,0
0125172_neurosketch,21,furniture,table,31,97,1,145502.11,1,28,,1
0125172_neurosketch,21,furniture,table,31,98,1,145502.11,1,28,,0
0125172_neurosketch,21,furniture,bed,32,99,0,148502.12,1,10,,1
0125172_neurosketch,21,furniture,bed,32,100,0,148502.12,1,10,,0
0125172_neurosketch,21,furniture,bed,32,101,0,148502.12,1,10,,0
0125172_neurosketch,21,furniture,chair,33,102,0,153002.1,1,3,,1
0125172_neurosketch,21,furniture,chair,33,103,0,153002.1,1,3,,0
0125172_neurosketch,21,furniture,chair,33,104,0,153002.1,1,3,,0
0125172_neurosketch,21,furniture,chair,33,105,0,153002.1,1,3,,0
0125172_neurosketch,21,furniture,table,34,106,1,159000.75,1,13,,1
0125172_neurosketch,21,furniture,table,34,107,1,159000.75,1,13,,0
0125172_neurosketch,21,furniture,table,34,108,1,159000.75,1,13,,0
0125172_neurosketch,21,furniture,bench,35,109,1,163501.53,1,25,,1
0125172_neurosketch,21,furniture,bench,35,110,1,163501.53,1,25,,0
0125172_neurosketch,21,furniture,bench,35,111,1,163501.53,1,25,,0
0125172_neurosketch,21,furniture,bench,35,112,1,163501.53,1,25,,0
0125172_neurosketch,21,furniture,chair,36,113,0,169502.55,1,2,,1
0125172_neurosketch,21,furniture,chair,36,114,0,169502.55,1,2,,0
0125172_neurosketch,21,furniture,bed,37,115,0,172502.45,1,12,,1
0125172_neurosketch,21,furniture,bed,37,116,0,172502.45,1,12,,0
0125172_neurosketch,21,furniture,bench,38,117,1,175502.26,1,23,,1
0125172_neurosketch,21,furniture,bench,38,118,1,175502.26,1,23,,0
0125172_neurosketch,21,furniture,bench,38,119,1,175502.26,1,23,,0
0125172_neurosketch,21,2,table,39,120,1,180001.4,1,22,,1
0125172_neurosketch,21,2,table,39,121,1,180001.4,1,22,,0
0125172_neurosketch,21,2,table,39,122,1,180001.4,1,22,,0
0125172_neurosketch,21,2,table,39,123,1,180001.4,1,22,,0
0125172_neurosketch,21,furniture,bed,40,124,0,186001.92,1,37,,1
0125172_neurosketch,21,furniture,bed,40,125,0,186001.92,1,37,,0
0125172_neurosketch,21,furniture,bed,40,126,0,186001.92,1,37,,0
0125172_neurosketch,21,furniture,chair,41,127,0,190502.93,1,30,chair,1
0125172_neurosketch,21,furniture,chair,41,128,0,190502.93,1,30,chair,0
0125172_neurosketch,21,furniture,table,42,129,1,193502.34,1,5,,1
0125172_neurosketch,21,furniture,table,42,130,1,193502.34,1,5,,0
0125172_neurosketch,21,furniture,table,42,131,1,193502.34,1,5,,0
0125172_neurosketch,21,furniture,bench,43,132,1,198001.8,1,27,,1
0125172_neurosketch,21,furniture,bench,43,133,1,198001.8,1,27,,0
0125172_neurosketch,21,furniture,bench,43,134,1,198001.8,1,27,,0
0125172_neurosketch,21,furniture,bed,44,135,0,202502.25,1,24,,1
0125172_neurosketch,21,furniture,bed,44,136,0,202502.25,1,24,,0
0125172_neurosketch,21,furniture,bed,44,137,0,202502.25,1,24,,0
0125172_neurosketch,21,furniture,bed,44,138,0,202502.25,1,24,,0
0125172_neurosketch,21,furniture,chair,45,139,0,208501.71,1,36,,1
0125172_neurosketch,21,furniture,chair,45,140,0,208501.71,1,36,,0
0125172_neurosketch,21,furniture,chair,45,141,0,208501.71,1,36,,0
0125172_neurosketch,21,furniture,chair,45,142,0,208501.71,1,36,,0
0125172_neurosketch,21,furniture,table,46,143,1,214501.42,1,23,,1
0125172_neurosketch,21,furniture,table,46,144,1,214501.42,1,23,,0
0125172_neurosketch,21,furniture,bench,47,145,1,217502.14,1,38,,1
0125172_neurosketch,21,furniture,bench,47,146,1,217502.14,1,38,,0
0125172_neurosketch,21,furniture,bench,47,147,1,217502.14,1,38,,0
0125172_neurosketch,21,furniture,bench,47,148,1,217502.14,1,38,,0
0125172_neurosketch,21,furniture,bed,48,149,0,223502.53,1,38,,1
0125172_neurosketch,21,furniture,bed,48,150,0,223502.53,1,38,,0
0125172_neurosketch,21,furniture,bed,48,151,0,223502.53,1,38,,0
0125172_neurosketch,21,2,chair,49,152,0,228001.28,1,5,,1
0125172_neurosketch,21,2,chair,49,153,0,228001.28,1,5,,0
