wID,versionNum,category,object,trial,TRnum,condition,onset_time,run_num,viewpoint,response,onset
0125171_neurosketch,27,furniture,chair,0,0,-1,0.0,1,30,,0
0125171_neurosketch,27,furniture,chair,0,1,-1,0.0,1,30,,0
0125171_neurosketch,27,furniture,chair,0,2,-1,0.0,1,30,,0
0125171_neurosketch,27,furniture,chair,0,3,-1,0.0,1,30,,0
0125171_neurosketch,27,furniture,chair,0,4,-1,0.0,1,30,,0
0125171_neurosketch,27,furniture,chair,0,5,-1,0.0,1,30,,0
0125171_neurosketch,27,furniture,chair,0,6,-1,0.0,1,30,,0
0125171_neurosketch,27,furniture,chair,0,7,-1,0.0,1,30,,0
0125171_neurosketch,27,furniture,chair,0,8,0,12002.46,1,30,,1
0125171_neurosketch,27,furniture,chair,0,9,0,12002.46,1,30,,0
0125171_neurosketch,27,furniture,chair,0,10,0,12002.46,1,30,,0
0125171_neurosketch,27,furniture,chair,0,11,0,12002.46,1,30,,0
0125171_neurosketch,27,furniture,bench,1,12,0,18001.36,1,14,bench,1
0125171_neurosketch,27,furniture,bench,1,13,0,18001.36,1,14,bench,0
0125171_neurosketch,27,furniture,bench,1,14,0,18001.36,1,14,bench,0
0125171_neurosketch,27,furniture,bench,1,15,0,18001.36,1,14,bench,0
0125171_neurosketch,27,furniture,bed,2,16,1,24000.64,1,38,bed,1
0125171_neurosketch,27,furniture,bed,2,17,1,24000.64,1,38,bed,0
0125171_neurosketch,27,furniture,bed,2,18,1,24000.64,1,38,bed,0
0125171_neurosketch,27,furniture,table,3,19,1,28500.99,1,24,table,1
0125171_neurosketch,27,furniture,table,3,20,1,28500.99,1,24,table,0
0125171_neurosketch,27,furniture,table,3,21,1,28500.99,1,24,table,0
0125171_neurosketch,27,furniture,bed,4,22,1,33001.76,1,30,,1
0125171_neurosketch,27,furniture,bed,4,23,1,33001.76,1,30,,0
0125171_neurosketch,27,furniture,chair,5,24,0,36000.9,1,27,chair,1
0125171_neurosketch,27,furniture,chair,5,25,0,36000.9,1,27,chair,0
0125171_neurosketch,27,furniture,table,6,26,1,39001.01,1,35,table,1
0125171_neurosketch,27,furniture,table,6,27,1,39001.01,1,35,table,0
0125171_neurosketch,27,furniture,table,6,28,1,39001.01,1,35,table,0
0125171_neurosketch,27,furniture,bench,7,29,0,43502.2,1,38,bench,1
0125171_neurosketch,27,furniture,bench,7,30,0,43502.2,1,38,bench,0
0125171_neurosketch,27,furniture,chair,8,31,0,46501.27,1,19,chair,1
0125171_neurosketch,27,furniture,chair,8,32,0,46501.27,1,19,chair,0
0125171_neurosketch,27,furniture,chair,8,33,0,46501.27,1,19,chair,0
0125171_neurosketch,27,furniture,chair,8,34,0,46501.27,1,19,chair,0
0125171_neurosketch,27,2,bench,9,35,0,52501.34,1,35,bench,1
0125171_neurosketch,27,2,bench,9,36,0,52501.34,1,35,bench,0
0125171_neurosketch,27,2,bench,9,37,0,52501.34,1,35,bench,0
0125171_neurosketch,27,2,bench,9,38,0,52501.34,1,35,bench,0
0125171_neurosketch,27,furniture,bed,10,39,1,58502.11,1,21,,1
0125171_neurosketch,27,furniture,bed,10,40,1,58502.11,1,21,,0
0125171_neurosketch,27,furniture,bed,10,41,1,58502.11,1,21,,0
0125171_neurosketch,27,furniture,table,11,42,1,63002.36,1,13,table,1
0125171_neurosketch,27,furniture,table,11,43,1,63002.36,1,13,table,0
0125171_neurosketch,27,furniture,table,11,44,1,63002.36,1,13,table,0
0125171_neurosketch,27,furniture,table,11,45,1,63002.36,1,13,table,0
0125171_neurosketch,27,furniture,bench,12,46,0,69000.87,1,27,bench,1
0125171_neurosketch,27,furniture,bench,12,47,0,69000.87,1,27,bench,0
0125171_neurosketch,27,furniture,bench,12,48,0,69000.87,1,27,bench,0
0125171_neurosketch,27,furniture,bench,12,49,0,69000.87,1,27,bench,0
0125171_neurosketch,27,furniture,chair,13,50,0,75000.61,1,29,chair,1
0125171_neurosketch,27,furniture,chair,13,51,0,75000.61,1,29,chair,0
0125171_neurosketch,27,furniture,chair,13,52,0,75000.61,1,29,chair,0
0125171_neurosketch,27,furniture,table,14,53,1,79502.49,1,23,table,1
0125171_neurosketch,27,furniture,table,14,54,1,79502.49,1,23,table,0
0125171_neurosketch,27,furniture,bed,15,55,1,82501.54,1,7,table,1
0125171_neurosketch,27,furniture,bed,15,56,1,82501.54,1,7,table,0
0125171_neurosketch,27,furniture,bed,15,57,1,82501.54,1,7,table,0
0125171_neurosketch,27,furniture,table,16,58,1,87001.85,1,2,table,1
0125171_neurosketch,27,furniture,table,16,59,1,87001.85,1,2,table,0
0125171_neurosketch,27,furniture,table,16,60,1,87001.85,1,2,table,0
0125171_neurosketch,27,furniture,bench,17,61,0,91501.37,1,24,bench,1
0125171_neurosketch,27,furniture,bench,17,62,0,91501.37,1,24,bench,0
0125171_neurosketch,27,furniture,bed,18,63,1,94501.59,1,32,bed,1
0125171_neurosketch,27,furniture,bed,18,64,1,94501.59,1,32,bed,0
0125171_neurosketch,27,furniture,bed,18,65,1,94501.59,1,32,bed,0
0125171_neurosketch,27,furniture,bed,18,66,1,94501.59,1,32,bed,0
0125171_neurosketch,27,2,chair,19,67,0,100501.43,1,36,chair,1
0125171_neurosketch,27,2,chair,19,68,0,100501.43,1,36,chair,0
0125171_neurosketch,27,2,chair,19,69,0,100501.43,1,36,chair,0
0125171_neurosketch,27,furniture,bed,20,70,1,105001.7,1,31,bed,1
0125171_neurosketch,27,furniture,bed,20,71,1,105001.7,1,31,bed,0
0125171_neurosketch,27,furniture,chair,21,72,0,108001.58,1,37,chair,1
0125171_neurosketch,27,furniture,chair,21,73,0,108001.58,1,37,chair,0
0125171_neurosketch,27,furniture,chair,21,74,0,108001.58,1,37,chair,0
0125171_neurosketch,27,furniture,bench,22,75,0,112501.68,1,39,bench,1
0125171_neurosketch,27,furniture,bench,22,76,0,112501.68,1,39,bench,0
0125171_neurosketch,27,furniture,table,23,77,1,115501.71,1,29,table,1
0125171_neurosketch,27,furniture,table,23,78,1,115501.71,1,29,table,0
0125171_neurosketch,27,furniture,table,23,79,1,115501.71,1,29,table,0
0125171_neurosketch,27,furniture,bench,24,80,0,120002.06,1,2,bench,1
0125171_neurosketch,27,furniture,bench,24,81,0,120002.06,1,2,bench,0
0125171_neurosketch,27,furniture,chair,25,82,0,123003.57,1,13,chair,1
0125171_neurosketch,27,furniture,chair,25,83,0,123003.57,1,13,chair,0
0125171_neurosketch,27,furniture,chair,25,84,0,123003.57,1,13,chair,0
0125171_neurosketch,27,furniture,table,26,85,1,127500.64,1,28,table,1
0125171_neurosketch,27,furniture,table,26,86,1,127500.64,1,28,table,0
0125171_neurosketch,27,furniture,bed,27,87,1,130502.49,1,24,bed,1
0125171_neurosketch,27,furniture,bed,27,88,1,130502.49,1,24,bed,0
0125171_neurosketch,27,furniture,bed,27,89,1,130502.49,1,24,bed,0
0125171_neurosketch,27,furniture,table,28,90,1,135000.67,1,15,table,1
0125171_neurosketch,27,furniture,table,28,91,1,135000.67,1,15,table,0
0125171_neurosketch,27,furniture,table,28,92,1,135000.67,1,15,table,0
0125171_neurosketch,27,2,bed,29,93,1,139501.64,1,13,bed,1
