wID,versionNum,category,object,trial,TRnum,condition,onset_time,run_num,viewpoint,response,onset
1203161_neurosketch,33,furniture,bench,0,0,-1,0.0,1,32,,0
1203161_neurosketch,33,furniture,bench,0,1,-1,0.0,1,32,,0
1203161_neurosketch,33,furniture,bench,0,2,-1,0.0,1,32,,0
1203161_neurosketch,33,furniture,bench,0,3,-1,0.0,1,32,,0
1203161_neurosketch,33,furniture,bench,0,4,-1,0.0,1,32,,0
1203161_neurosketch,33,furniture,bench,0,5,-1,0.0,1,32,,0
1203161_neurosketch,33,furniture,bench,0,6,-1,0.0,1,32,,0
1203161_neurosketch,33,furniture,bench,0,7,-1,0.0,1,32,,0
1203161_neurosketch,33,furniture,bench,0,8,1,12004.32,1,32,,1
1203161_neurosketch,33,furniture,bench,0,9,1,12004.32,1,32,,0
1203161_neurosketch,33,furniture,bench,0,10,1,12004.32,1,32,,0
1203161_neurosketch,33,furniture,bench,0,11,1,12004.32,1,32,,0
1203161_neurosketch,33,furniture,bench,0,12,1,12004.32,1,32,,0
1203161_neurosketch,33,furniture,bench,0,13,1,12004.32,1,32,,0
1203161_neurosketch,33,furniture,chair,1,14,0,21003.67,1,15,chair,1
1203161_neurosketch,33,furniture,chair,1,15,0,21003.67,1,15,chair,0
1203161_neurosketch,33,furniture,bed,2,16,1,24002.3,1,5,bed,1
1203161_neurosketch,33,furniture,bed,2,17,1,24002.3,1,5,bed,0
1203161_neurosketch,33,furniture,table,3,18,0,27001.82,1,8,table,1
1203161_neurosketch,33,furniture,table,3,19,0,27001.82,1,8,table,0
1203161_neurosketch,33,furniture,table,3,20,0,27001.82,1,8,table,0
1203161_neurosketch,33,furniture,bed,4,21,1,31504.0,1,27,bed,1
1203161_neurosketch,33,furniture,bed,4,22,1,31504.0,1,27,bed,0
1203161_neurosketch,33,furniture,bed,4,23,1,31504.0,1,27,bed,0
1203161_neurosketch,33,furniture,bed,4,24,1,31504.0,1,27,bed,0
1203161_neurosketch,33,furniture,table,5,25,0,37502.77,1,9,table,1
1203161_neurosketch,33,furniture,table,5,26,0,37502.77,1,9,table,0
1203161_neurosketch,33,furniture,table,5,27,0,37502.77,1,9,table,0
1203161_neurosketch,33,furniture,bench,6,28,1,42002.18,1,7,bench,1
1203161_neurosketch,33,furniture,bench,6,29,1,42002.18,1,7,bench,0
1203161_neurosketch,33,furniture,bench,6,30,1,42002.18,1,7,bench,0
1203161_neurosketch,33,furniture,bench,6,31,1,42002.18,1,7,bench,0
1203161_neurosketch,33,furniture,chair,7,32,0,48002.06,1,16,chair,1
1203161_neurosketch,33,furniture,chair,7,33,0,48002.06,1,16,chair,0
1203161_neurosketch,33,furniture,chair,7,34,0,48002.06,1,16,chair,0
1203161_neurosketch,33,furniture,bench,8,35,1,52501.97,1,5,bench,1
1203161_neurosketch,33,furniture,bench,8,36,1,52501.97,1,5,bench,0
1203161_neurosketch,33,2,table,9,37,0,55501.79,1,36,table,1
1203161_neurosketch,33,2,table,9,38,0,55501.79,1,36,table,0
1203161_neurosketch,33,2,table,9,39,0,55501.79,1,36,table,0
1203161_neurosketch,33,furniture,chair,10,40,0,60002.48,1,34,chair,1
1203161_neurosketch,33,furniture,chair,10,41,0,60002.48,1,34,chair,0
1203161_neurosketch,33,furniture,chair,10,42,0,60002.48,1,34,chair,0
1203161_neurosketch,33,furniture,chair,10,43,0,60002.48,1,34,chair,0
1203161_neurosketch,33,furniture,bed,11,44,1,66001.77,1,24,bed,1
1203161_neurosketch,33,furniture,bed,11,45,1,66001.77,1,24,bed,0
1203161_neurosketch,33,furniture,bed,11,46,1,66001.77,1,24,bed,0
1203161_neurosketch,33,furniture,bed,12,47,1,70502.13,1,13,bed,1
1203161_neurosketch,33,furniture,bed,12,48,1,70502.13,1,13,bed,0
1203161_neurosketch,33,furniture,bench,13,49,1,73502.13,1,29,,1
1203161_neurosketch,33,furniture,bench,13,50,1,73502.13,1,29,,0
1203161_neurosketch,33,furniture,bench,13,51,1,73502.13,1,29,,0
1203161_neurosketch,33,furniture,table,14,52,0,78002.7,1,3,table,1
1203161_neurosketch,33,furniture,table,14,53,0,78002.7,1,3,table,0
1203161_neurosketch,33,furniture,table,14,54,0,78002.7,1,3,table,0
1203161_neurosketch,33,furniture,chair,15,55,0,82501.87,1,3,chair,1
1203161_neurosketch,33,furniture,chair,15,56,0,82501.87,1,3,chair,0
1203161_neurosketch,33,furniture,table,16,57,0,85502.43,1,23,table,1
1203161_neurosketch,33,furniture,table,16,58,0,85502.43,1,23,table,0
1203161_neurosketch,33,furniture,table,16,59,0,85502.43,1,23,table,0
1203161_neurosketch,33,furniture,bench,17,60,1,90001.97,1,2,bench,1
1203161_neurosketch,33,furniture,bench,17,61,1,90001.97,1,2,bench,0
1203161_neurosketch,33,furniture,bed,18,62,1,93003.12,1,21,bed,1
1203161_neurosketch,33,furniture,bed,18,63,1,93003.12,1,21,bed,0
1203161_neurosketch,33,furniture,bed,18,64,1,93003.12,1,21,bed,0
