wID,versionNum,category,object,trial,TRnum,condition,onset_time,run_num,viewpoint,response,onset
1207162_neurosketch,30,furniture,table,0,0,-1,0.0,1,21,,0
1207162_neurosketch,30,furniture,table,0,1,-1,0.0,1,21,,0
1207162_neurosketch,30,furniture,table,0,2,-1,0.0,1,21,,0
1207162_neurosketch,30,furniture,table,0,3,-1,0.0,1,21,,0
1207162_neurosketch,30,furniture,table,0,4,-1,0.0,1,21,,0
1207162_neurosketch,30,furniture,table,0,5,-1,0.0,1,21,,0
1207162_neurosketch,30,furniture,table,0,6,-1,0.0,1,21,,0
1207162_neurosketch,30,furniture,table,0,7,-1,0.0,1,21,,0
1207162_neurosketch,30,furniture,table,0,8,0,12004.87,1,21,,1
1207162_neurosketch,30,furniture,table,0,9,0,12004.87,1,21,,0
1207162_neurosketch,30,furniture,table,0,10,0,12004.87,1,21,,0
1207162_neurosketch,30,furniture,table,0,11,0,12004.87,1,21,,0
1207162_neurosketch,30,furniture,bench,1,12,0,18004.09,1,25,bench,1
1207162_neurosketch,30,furniture,bench,1,13,0,18004.09,1,25,bench,0
1207162_neurosketch,30,furniture,bench,1,14,0,18004.09,1,25,bench,0
1207162_neurosketch,30,furniture,bench,1,15,0,18004.09,1,25,bench,0
1207162_neurosketch,30,furniture,bed,2,16,1,24002.21,1,11,,1
1207162_neurosketch,30,furniture,bed,2,17,1,24002.21,1,11,,0
1207162_neurosketch,30,furniture,chair,3,18,1,27002.58,1,27,chair,1
1207162_neurosketch,30,furniture,chair,3,19,1,27002.58,1,27,chair,0
1207162_neurosketch,30,furniture,chair,4,20,1,30003.68,1,8,chair,1
1207162_neurosketch,30,furniture,chair,4,21,1,30003.68,1,8,chair,0
1207162_neurosketch,30,furniture,chair,4,22,1,30003.68,1,8,chair,0
1207162_neurosketch,30,furniture,bench,5,23,0,34502.61,1,0,,1
1207162_neurosketch,30,furniture,bench,5,24,0,34502.61,1,0,,0
1207162_neurosketch,30,furniture,table,6,25,0,37502.62,1,39,bench,1
1207162_neurosketch,30,furniture,table,6,26,0,37502.62,1,39,bench,0
1207162_neurosketch,30,furniture,table,6,27,0,37502.62,1,39,bench,0
1207162_neurosketch,30,furniture,table,6,28,0,37502.62,1,39,bench,0
1207162_neurosketch,30,furniture,bed,7,29,1,43502.8,1,16,bed,1
1207162_neurosketch,30,furniture,bed,7,30,1,43502.8,1,16,bed,0
1207162_neurosketch,30,furniture,bed,7,31,1,43502.8,1,16,bed,0
1207162_neurosketch,30,furniture,bench,8,32,0,48001.72,1,32,bench,1
1207162_neurosketch,30,furniture,bench,8,33,0,48001.72,1,32,bench,0
1207162_neurosketch,30,furniture,bench,8,34,0,48001.72,1,32,bench,0
1207162_neurosketch,30,2,bed,9,35,1,52503.35,1,18,,1
1207162_neurosketch,30,2,bed,9,36,1,52503.35,1,18,,0
1207162_neurosketch,30,2,bed,9,37,1,52503.35,1,18,,0
1207162_neurosketch,30,2,bed,9,38,1,52503.35,1,18,,0
1207162_neurosketch,30,furniture,table,10,39,0,58502.68,1,28,table,1
1207162_neurosketch,30,furniture,table,10,40,0,58502.68,1,28,table,0
