wID,versionNum,category,object,trial,TRnum,condition,onset_time,run_num,viewpoint,response,onset
0119173_neurosketch,24,furniture,bed,0,0,-1,0.0,1,33,,0
0119173_neurosketch,24,furniture,bed,0,1,-1,0.0,1,33,,0
0119173_neurosketch,24,furniture,bed,0,2,-1,0.0,1,33,,0
0119173_neurosketch,24,furniture,bed,0,3,-1,0.0,1,33,,0
0119173_neurosketch,24,furniture,bed,0,4,-1,0.0,1,33,,0
0119173_neurosketch,24,furniture,bed,0,5,-1,0.0,1,33,,0
0119173_neurosketch,24,furniture,bed,0,6,-1,0.0,1,33,,0
0119173_neurosketch,24,furniture,bed,0,7,-1,0.0,1,33,,0
0119173_neurosketch,24,furniture,bed,0,8,0,12003.65,1,33,,1
0119173_neurosketch,24,furniture,bed,0,9,0,12003.65,1,33,,0
0119173_neurosketch,24,furniture,bed,0,10,0,12003.65,1,33,,0
0119173_neurosketch,24,furniture,bed,0,11,0,12003.65,1,33,,0
0119173_neurosketch,24,furniture,bed,0,12,0,12003.65,1,33,,0
0119173_neurosketch,24,furniture,bed,0,13,0,12003.65,1,33,,0
0119173_neurosketch,24,furniture,table,1,14,0,21004.0,1,9,,1
0119173_neurosketch,24,furniture,table,1,15,0,21004.0,1,9,,0
0119173_neurosketch,24,furniture,chair,2,16,1,24002.12,1,17,,1
0119173_neurosketch,24,furniture,chair,2,17,1,24002.12,1,17,,0
0119173_neurosketch,24,furniture,chair,2,18,1,24002.12,1,17,,0
0119173_neurosketch,24,furniture,bench,3,19,1,28502.98,1,32,bench,1
0119173_neurosketch,24,furniture,bench,3,20,1,28502.98,1,32,bench,0
0119173_neurosketch,24,furniture,bench,3,21,1,28502.98,1,32,bench,0
0119173_neurosketch,24,furniture,bench,3,22,1,28502.98,1,32,bench,0
0119173_neurosketch,24,furniture,bed,4,23,0,34503.45,1,16,bed,1
0119173_neurosketch,24,furniture,bed,4,24,0,34503.45,1,16,bed,0
0119173_neurosketch,24,furniture,table,5,25,0,37501.4,1,11,table,1
0119173_neurosketch,24,furniture,table,5,26,0,37501.4,1,11,table,0
0119173_neurosketch,24,furniture,table,5,27,0,37501.4,1,11,table,0
0119173_neurosketch,24,furniture,table,5,28,0,37501.4,1,11,table,0
0119173_neurosketch,24,furniture,bench,6,29,1,43502.0,1,14,bench,1
0119173_neurosketch,24,furniture,bench,6,30,1,43502.0,1,14,bench,0
0119173_neurosketch,24,furniture,bench,6,31,1,43502.0,1,14,bench,0
0119173_neurosketch,24,furniture,chair,7,32,1,48003.0,1,4,chair,1
0119173_neurosketch,24,furniture,chair,7,33,1,48003.0,1,4,chair,0
0119173_neurosketch,24,furniture,chair,7,34,1,48003.0,1,4,chair,0
0119173_neurosketch,24,furniture,chair,7,35,1,48003.0,1,4,chair,0
0119173_neurosketch,24,furniture,bed,8,36,0,54001.67,1,24,bed,1
0119173_neurosketch,24,furniture,bed,8,37,0,54001.67,1,24,bed,0
0119173_neurosketch,24,furniture,bed,8,38,0,54001.67,1,24,bed,0
0119173_neurosketch,24,2,table,9,39,0,58501.98,1,24,table,1
0119173_neurosketch,24,2,table,9,40,0,58501.98,1,24,table,0
0119173_neurosketch,24,furniture,chair,10,41,1,61504.47,1,20,chair,1
0119173_neurosketch,24,furniture,chair,10,42,1,61504.47,1,20,chair,0
0119173_neurosketch,24,furniture,bench,11,43,1,64502.61,1,9,bench,1
0119173_neurosketch,24,furniture,bench,11,44,1,64502.61,1,9,bench,0
0119173_neurosketch,24,furniture,bench,11,45,1,64502.61,1,9,bench,0
0119173_neurosketch,24,furniture,bench,11,46,1,64502.61,1,9,bench,0
0119173_neurosketch,24,furniture,chair,12,47,1,70501.89,1,10,chair,1
0119173_neurosketch,24,furniture,chair,12,48,1,70501.89,1,10,chair,0
0119173_neurosketch,24,furniture,chair,12,49,1,70501.89,1,10,chair,0
0119173_neurosketch,24,furniture,table,13,50,0,75002.52,1,33,bed,1
0119173_neurosketch,24,furniture,table,13,51,0,75002.52,1,33,bed,0
0119173_neurosketch,24,furniture,bed,14,52,0,78004.49,1,22,,1
0119173_neurosketch,24,furniture,bed,14,53,0,78004.49,1,22,,0
0119173_neurosketch,24,furniture,bench,15,54,1,81002.55,1,12,bench,1
0119173_neurosketch,24,furniture,bench,15,55,1,81002.55,1,12,bench,0
0119173_neurosketch,24,furniture,bench,15,56,1,81002.55,1,12,bench,0
0119173_neurosketch,24,furniture,bench,16,57,1,85501.8,1,26,bench,1
0119173_neurosketch,24,furniture,bench,16,58,1,85501.8,1,26,bench,0
0119173_neurosketch,24,furniture,bench,16,59,1,85501.8,1,26,bench,0
0119173_neurosketch,24,furniture,chair,17,60,1,90003.21,1,29,chair,1
0119173_neurosketch,24,furniture,chair,17,61,1,90003.21,1,29,chair,0
0119173_neurosketch,24,furniture,table,18,62,0,93002.65,1,31,bed,1
0119173_neurosketch,24,furniture,table,18,63,0,93002.65,1,31,bed,0
0119173_neurosketch,24,2,bed,19,64,0,96002.82,1,8,bed,1
0119173_neurosketch,24,2,bed,19,65,0,96002.82,1,8,bed,0
0119173_neurosketch,24,2,bed,19,66,0,96002.82,1,8,bed,0
0119173_neurosketch,24,furniture,chair,20,67,1,100503.04,1,25,chair,1
0119173_neurosketch,24,furniture,chair,20,68,1,100503.04,1,25,chair,0
0119173_neurosketch,24,furniture,chair,20,69,1,100503.04,1,25,chair,0
0119173_neurosketch,24,furniture,bed,21,70,0,105002.23,1,10,bed,1
0119173_neurosketch,24,furniture,bed,21,71,0,105002.23,1,10,bed,0
0119173_neurosketch,24,furniture,bed,21,72,0,105002.23,1,10,bed,0
0119173_neurosketch,24,furniture,bench,22,73,1,109504.02,1,31,bench,1
0119173_neurosketch,24,furniture,bench,22,74,1,109504.02,1,31,bench,0
0119173_neurosketch,24,furniture,table,23,75,0,112503.6,1,35,,1
0119173_neurosketch,24,furniture,table,23,76,0,112503.6,1,35,,0
0119173_neurosketch,24,furniture,table,23,77,0,112503.6,1,35,,0
0119173_neurosketch,24,furniture,table,23,78,0,112503.6,1,35,,0
0119173_neurosketch,24,furniture,bench,24,79,1,118502.68,1,35,bench,1
0119173_neurosketch,24,furniture,bench,24,80,1,118502.68,1,35,bench,0
0119173_neurosketch,24,furniture,bench,24,81,1,118502.68,1,35,bench,0
0119173_neurosketch,24,furniture,bench,24,82,1,118502.68,1,35,bench,0
0119173_neurosketch,24,furniture,chair,25,83,1,124501.98,1,7,chair,1
0119173_neurosketch,24,furniture,chair,25,84,1,124501.98,1,7,chair,0
0119173_neurosketch,24,furniture,chair,25,85,1,124501.98,1,7,chair,0
0119173_neurosketch,24,furniture,bed,26,86,0,129002.98,1,35,bed,1
0119173_neurosketch,24,furniture,bed,26,87,0,129002.98,1,35,bed,0
0119173_neurosketch,24,furniture,bed,26,88,0,129002.98,1,35,bed,0
0119173_neurosketch,24,furniture,table,27,89,0,133502.46,1,22,table,1
0119173_neurosketch,24,furniture,table,27,90,0,133502.46,1,22,table,0
0119173_neurosketch,24,furniture,chair,28,91,1,136502.85,1,6,bench,1
0119173_neurosketch,24,furniture,chair,28,92,1,136502.85,1,6,bench,0
0119173_neurosketch,24,2,table,29,93,0,139502.53,1,12,,1
0119173_neurosketch,24,2,table,29,94,0,139502.53,1,12,,0
0119173_neurosketch,24,2,table,29,95,0,139502.53,1,12,,0
0119173_neurosketch,24,2,table,29,96,0,139502.53,1,12,,0
0119173_neurosketch,24,furniture,bench,30,97,1,145503.21,1,8,bench,1
0119173_neurosketch,24,furniture,bench,30,98,1,145503.21,1,8,bench,0
0119173_neurosketch,24,furniture,bench,30,99,1,145503.21,1,8,bench,0
0119173_neurosketch,24,furniture,bed,31,100,0,150002.86,1,37,table,1
0119173_neurosketch,24,furniture,bed,31,101,0,150002.86,1,37,table,0
0119173_neurosketch,24,furniture,chair,32,102,1,153003.15,1,27,chair,1
0119173_neurosketch,24,furniture,chair,32,103,1,153003.15,1,27,chair,0
0119173_neurosketch,24,furniture,bench,33,104,1,156002.19,1,28,bench,1
0119173_neurosketch,24,furniture,bench,33,105,1,156002.19,1,28,bench,0
0119173_neurosketch,24,furniture,bed,34,106,0,159002.31,1,11,bed,1
0119173_neurosketch,24,furniture,bed,34,107,0,159002.31,1,11,bed,0
0119173_neurosketch,24,furniture,table,35,108,0,162004.56,1,36,table,1
0119173_neurosketch,24,furniture,table,35,109,0,162004.56,1,36,table,0
0119173_neurosketch,24,furniture,table,35,110,0,162004.56,1,36,table,0
0119173_neurosketch,24,furniture,bench,36,111,1,166502.6,1,7,bench,1
0119173_neurosketch,24,furniture,bench,36,112,1,166502.6,1,7,bench,0
0119173_neurosketch,24,furniture,bench,36,113,1,166502.6,1,7,bench,0
0119173_neurosketch,24,furniture,bed,37,114,0,171002.54,1,12,bed,1
0119173_neurosketch,24,furniture,bed,37,115,0,171002.54,1,12,bed,0
0119173_neurosketch,24,furniture,chair,38,116,1,174002.82,1,5,chair,1
0119173_neurosketch,24,furniture,chair,38,117,1,174002.82,1,5,chair,0
0119173_neurosketch,24,furniture,chair,38,118,1,174002.82,1,5,chair,0
0119173_neurosketch,24,furniture,chair,38,119,1,174002.82,1,5,chair,0
0119173_neurosketch,24,2,table,39,120,0,180002.19,1,17,table,1
0119173_neurosketch,24,2,table,39,121,0,180002.19,1,17,table,0
0119173_neurosketch,24,2,table,39,122,0,180002.19,1,17,table,0
0119173_neurosketch,24,furniture,bed,40,123,0,184502.25,1,13,bed,1
0119173_neurosketch,24,furniture,bed,40,124,0,184502.25,1,13,bed,0
0119173_neurosketch,24,furniture,bed,40,125,0,184502.25,1,13,bed,0
0119173_neurosketch,24,furniture,bench,41,126,1,189002.86,1,25,bench,1
0119173_neurosketch,24,furniture,bench,41,127,1,189002.86,1,25,bench,0
