target-foil,target-control,foil-control,roi,sub
0.6209992744659181,0.9027571811583954,0.2817579066924771,V1,0110171
0.6299588194586553,0.7353079435661731,0.10534912410751825,V1,0110172
-0.05991066784476227,0.5505865768582392,0.6104972447030013,V1,0111171
0.9536898363588806,1.0997703199254478,0.14608048356656728,V1,0112171
-0.30019140395044597,0.3272918110558417,0.6274832150062872,V1,0112172
1.0953127318685267,0.8654598550268208,-0.22985287684170497,V1,0112173
1.1162496188699031,0.9314845899046466,-0.1847650289652571,V1,0113171
1.4783794817470837,0.6068817629370011,-0.8714977188100823,V1,0115174
0.6695888136546408,0.9737016614562167,0.30411284780157555,V1,0117171
0.4367596854702728,0.12427749648141609,-0.3124821889888566,V1,0118171
1.351070709202523,1.1600073841571503,-0.19106332504537252,V1,0118172
0.501463159769665,0.6034908873176008,0.10202772754793561,V1,0119171
0.23382262717908248,0.6415342882048478,0.40771166102576545,V1,0119172
1.6182939390999138,1.233096168445935,-0.38519777065397903,V1,0119173
0.26008701879384233,0.5836581145682639,0.32357109577442167,V1,0119174
0.14638116214207494,0.7449213076974445,0.5985401455553692,V1,0120171
0.33263050956501095,-0.2618115191424077,-0.5944420287074187,V1,0120172
1.2393315487363528,1.2617469602691993,0.02241541153284645,V1,0120173
0.356714979055252,0.8139248627967645,0.4572098837415123,V1,0123171
1.1424850407542035,1.096623546586343,-0.04586149416786063,V1,0123173
1.680027093610684,0.960340117282858,-0.719686976327826,V1,0124171
1.5587383817003766,1.4966097700421055,-0.06212861165827175,V1,0125171
0.41423060338242135,0.8264313242757112,0.41220072089328974,V1,0125172
-0.4943488540300212,-0.06259794004469793,0.4317509139853232,V1,1121161
0.9313193216501829,0.41239132791732336,-0.5189279937328595,V1,1130161
0.7972175785656416,1.030666722241684,0.23344914367604308,V1,1202161
0.49492821972783263,0.11705836631847177,-0.37786985340936086,V1,1203161
0.4969110430888312,-0.006424272041843107,-0.5033353151306744,V1,1206161
1.2070554485776614,1.076560882042566,-0.130494566535096,V1,1206162
0.16251478508887818,0.17730173658393478,0.014786951495056617,V1,1206163
0.12350113110979907,0.5371064949475561,0.41360536383775726,V1,1207162
0.5019948767570339,0.4233885659489414,-0.07860631080809266,V2,0110171
0.48672621436513974,0.47562185611096464,-0.011104358254175209,V2,0110172
-0.5453151753596704,0.5615297739235035,1.1068449492831742,V2,0111171
1.2323134666122917,1.2539321756965702,0.021618709084278286,V2,0112171
-0.6614370653800574,-0.11139109409636463,0.5500459712836927,V2,0112172
1.592304456651251,0.7062050917627887,-0.8860993648884625,V2,0112173
0.46032356311574574,0.5722046010167927,0.11188103790104682,V2,0113171
1.488814363286463,0.6870205904111086,-0.801793772875353,V2,0115174
0.8287171067858715,1.3354549957273898,0.5067378889415186,V2,0117171
0.3902752277019803,0.3317312728516288,-0.058543954850351895,V2,0118171
1.5537490207710456,1.337368319370317,-0.21638070140072854,V2,0118172
0.9701771100721158,0.5065753116382365,-0.4636017984338795,V2,0119171
-0.03817213326643903,0.2516993864460293,0.2898715197124685,V2,0119172
1.0908808528086467,1.1230613865461627,0.03218053373751606,V2,0119173
0.4566663976165704,0.9973151740272648,0.5406487764106946,V2,0119174
0.6403279516485745,0.8074611924406053,0.16713324079203126,V2,0120171
0.4098626909531943,-0.3704537040366305,-0.7803163949898252,V2,0120172
1.1915071891427609,1.331037306983381,0.13953011784062003,V2,0120173
0.7089318363942713,1.1071207284835798,0.39818889208930824,V2,0123171
1.2572941156699105,0.9217190370904591,-0.33557507857945207,V2,0123173
1.3984333781593983,0.8537547266315393,-0.54467865152786,V2,0124171
1.6258611702383081,1.7407450605540284,0.11488389031572017,V2,0125171
0.40602512026462917,0.5563344173378806,0.15030929707325144,V2,0125172
-0.3473287557095738,0.24911055336768512,0.5964393090772588,V2,1121161
0.5577836279685304,0.7099584811133395,0.15217485314480922,V2,1130161
0.2731697667546353,1.2210901431278656,0.9479203763732308,V2,1202161
0.5314233181210489,0.14093907215693774,-0.39048424596411124,V2,1203161
0.46270857557216083,0.23048082642280637,-0.23222774914935468,V2,1206161
1.3772747490021713,1.0194939405458157,-0.3577808084563553,V2,1206162
0.41031398574160505,0.5169848653678393,0.10667087962623416,V2,1206163
0.8217461579493252,0.637110116782803,-0.1846360411665223,V2,1207162
0.19016015249693988,0.20131892813739283,0.01115877564045289,LOC,0110171
-0.35846869849800844,0.1654621143798259,0.5239308128778344,LOC,0110172
1.164983043733136,0.7983018962175819,-0.3666811475155541,LOC,0111171
0.8578152466798192,0.926463044580732,0.06864779790091313,LOC,0112171
-0.00598992052209481,-0.03952610801333463,-0.03353618749123981,LOC,0112172
0.7884840494879476,0.36092000164228455,-0.42756404784566343,LOC,0112173
0.6285176008257205,0.6655256446317928,0.03700804380607236,LOC,0113171
-0.02910411462094662,0.598737475466562,0.6278415900875085,LOC,0115174
0.37563887849956323,0.6602857341113975,0.2846468556118341,LOC,0117171
0.662043030515382,0.4184434003516187,-0.2435996301637633,LOC,0118171
-0.0019776338160503726,0.30804326404893617,0.3100208978649867,LOC,0118172
0.14894521841300135,0.22788073899415612,0.07893552058115459,LOC,0119171
-0.22826783607614948,0.3568836243993788,0.5851514604755282,LOC,0119172
0.20601020740304868,0.3364716849155213,0.13046147751247275,LOC,0119173
0.36003679037046593,0.30072305360605134,-0.059313736764414704,LOC,0119174
0.37791558273155773,0.4880118300704118,0.11009624733885426,LOC,0120171
0.34909671415449217,0.5671449060713962,0.2180481919169041,LOC,0120172
0.6319809993649083,0.4238843088985254,-0.20809669046638302,LOC,0120173
0.5268447081688097,0.4446265964059249,-0.08221811176288443,LOC,0123171
1.4704897088249864,0.7385292517834542,-0.7319604570415318,LOC,0123173
0.31575752762287956,0.03167406950105657,-0.2840834581218229,LOC,0124171
