target-foil,target-control,foil-control,roi,sub
0.9851189423484739,1.0018748339113626,0.01675589156288878,V1,0110171
0.7226300268676333,0.8720567166278818,0.1494266897602486,V1,0110172
1.0871875059979195,0.781790070769329,-0.30539743522858986,V1,0111171
0.8783678040767636,0.5144053100144208,-0.3639624940623425,V1,0112171
0.2511602786930854,0.872071517032623,0.6209112383395377,V1,0112172
1.7069509684663955,1.2513792034769893,-0.4555717649894076,V1,0112173
2.1479013881496316,1.2243707658168124,-0.92353062233282,V1,0113171
1.8898140907107421,1.1371043660457696,-0.7527097246649723,V1,0115174
0.8355963704471497,0.7793247453391481,-0.05627162510800123,V1,0117171
0.2894844136571998,0.2950323918744048,0.005547978217204774,V1,0118171
2.0013619767035236,2.024232055946432,0.022870079242907505,V1,0118172
0.8417046173816034,1.3636405384305528,0.521935921048949,V1,0119171
0.49315024747492214,0.17285960125875857,-0.32029064621616343,V1,0119172
0.5388695165203637,1.337136666042635,0.7982671495222716,V1,0119173
1.6836319354933607,0.7307790419312779,-0.9528528935620841,V1,0119174
0.5562006912193838,1.4736541752189751,0.9174534839995918,V1,0120171
0.6813904435756655,0.4033195565244818,-0.2780708870511832,V1,0120172
0.3035954552049259,-0.01093120354265592,-0.3145266587475823,V1,0120173
0.8897286102171511,0.6004133539080482,-0.2893152563091029,V1,0123171
0.5914734968667871,1.1137618228254322,0.5222883259586444,V1,0123173
1.474505589425786,1.7389217822401715,0.26441619281438555,V1,0124171
1.5205544884824158,1.6349824957508303,0.11442800726841491,V1,0125171
0.4824230706307822,0.8543090401892923,0.37188596955850955,V1,0125172
0.5308447608612016,0.3757750460288628,-0.15506971483233856,V1,1121161
1.4617542750847006,0.5875578223755354,-0.8741964527091663,V1,1130161
-0.3184451381263103,-0.09718850221969448,0.22125663590661585,V1,1202161
0.541485234341626,0.39969808776859034,-0.14178714657303515,V1,1203161
0.1136541969073885,0.5758568999182302,0.46220270301084154,V1,1206161
1.0420876578844596,0.4622062991459169,-0.5798813587385422,V1,1206162
0.7836417755089424,0.6201415990553627,-0.16350017645358025,V1,1206163
0.6087424897154826,0.7728192550796958,0.16407676536421312,V1,1207162
0.6163352000139026,1.09958777075575,0.4832525707418469,V2,0110171
0.44170207624538554,0.5986454260686588,0.15694334982327313,V2,0110172
0.9729160036473479,1.1480126146330174,0.17509661098566962,V2,0111171
1.1769745008755885,0.9908474260479027,-0.1861270748276858,V2,0112171
1.0115286157071637,1.1004268274737474,0.08889821176658368,V2,0112172
1.9929552465771845,1.1525860896384594,-0.8403691569387259,V2,0112173
1.8931341739345666,1.6518550763234026,-0.24127909761116398,V2,0113171
1.9870522923885168,1.213376166072424,-0.7736761263160918,V2,0115174
1.1795623612254162,1.4114583668764475,0.2318960056510313,V2,0117171
0.5295821473052342,1.1049228745271145,0.5753407272218803,V2,0118171
1.5334310603504364,1.2983835258392615,-0.23504753451117527,V2,0118172
0.9297973009976748,1.383760723691509,0.4539634226938346,V2,0119171
0.5380661264619307,0.26077266777184205,-0.2772934586900887,V2,0119172
0.29068957010658686,1.4574290028940984,1.1667394327875114,V2,0119173
1.452856278423817,0.7996650768438349,-0.653191201579982,V2,0119174
1.3084993701257197,1.899506151601729,0.5910067814760085,V2,0120171
0.8366017469929332,0.46072676852327576,-0.37587497846965723,V2,0120172
0.1974883662200217,0.10155041754608163,-0.0959379486739401,V2,0120173
0.7381631255056016,1.1362917850007959,0.3981286594951937,V2,0123171
0.6483288543804385,0.9315939462794333,0.2832650918989947,V2,0123173
1.677368374772128,1.6444581299460226,-0.03291024482610411,V2,0124171
1.7384039584944748,2.0592836159535635,0.3208796574590895,V2,0125171
0.7488765030300796,1.3104276265592814,0.5615511235292017,V2,0125172
0.2919391094193897,0.21459594183161443,-0.07734316758777521,V2,1121161
1.7074931152216948,0.9696880312456135,-0.7378050839760808,V2,1130161
0.015289427863267502,0.26265955299917076,0.24737012513590323,V2,1202161
1.0989654349764004,0.6874764053802245,-0.4114890295961753,V2,1203161
0.6265006017428073,0.39719710753543624,-0.22930349420737106,V2,1206161
0.809659028468098,-0.3066860205186489,-1.1163450489867466,V2,1206162
0.8321187328485609,1.051180718973627,0.21906198612506622,V2,1206163
0.8918098693588246,0.7914210686450536,-0.10038880071377118,V2,1207162
0.6013896844068216,-0.1795059357197685,-0.7808956201265904,LOC,0110171
0.6269720337442736,0.25165032128402715,-0.37532171246024654,LOC,0110172
0.5461151562639281,0.6132868101154954,0.06717165385156733,LOC,0111171
0.40971895899636096,0.17318725727154324,-0.23653170172481763,LOC,0112171
-0.6387335944848581,-0.2850806204526277,0.3536529740322303,LOC,0112172
0.21505630906960044,0.5323032558794841,0.31724694680988363,LOC,0112173
0.4677527860988356,0.5053413192335104,0.037588533134674765,LOC,0113171
0.7295362573534995,0.5758260176518097,-0.15371023970168923,LOC,0115174
0.9182707248962823,1.6416560517099903,0.723385326813709,LOC,0117171
0.1161975301541022,0.3965687656176604,0.2803712354635585,LOC,0118171
1.1071468849933725,0.9196095058595777,-0.18753737913379592,LOC,0118172
0.6978574498146117,0.37839783047569175,-0.31945961933891975,LOC,0119171
0.3582373788508641,0.311003530257077,-0.04723384859378704,LOC,0119172
0.11311586923743885,0.2978874646965268,0.18477159545908792,LOC,0119173
-0.031235316500755245,-0.45507875922560065,-0.42384344272484525,LOC,0119174
0.29381643266247287,0.269836071334517,-0.023980361327955835,LOC,0120171
0.3118219085670732,0.40636877287686224,0.09454686430978901,LOC,0120172
0.1911030248751166,0.3446111010067899,0.1535080761316733,LOC,0120173
-0.16889077998494867,0.3915239360918733,0.5604147160768223,LOC,0123171
-0.08198788819145203,-0.1488112556825152,-0.06682336749106338,LOC,0123173
0.9867879811996826,0.8543765557100051,-0.13241142548967683,LOC,0124171
0.49522082154479896,0.5721753406322033,0.07695451908740417,LOC,0125171
0.740466404924887,0.9238875377317465,0.18342113280685896,LOC,0125172
0.30917288310404467,0.21673531966902065,-0.09243756343502411,LOC,1121161
0.4222197252029153,0.5790277584670217,0.15680803326410703,LOC,1130161
-0.26228498605675915,-0.23237002507558757,0.029914960981171707,LOC,1202161
0.8571307173929016,0.5872177152477278,-0.2699130021451734,LOC,1203161
0.5089923511851413,0.23990877498887583,-0.2690835761962654,LOC,1206161
1.0322003996279143,0.609568509336292,-0.4226318902916225,LOC,1206162
0.8495601274160116,0.3872428053667258,-0.4623173220492859,LOC,1206163
0.46790241252661147,1.396588960778894,0.9286865482522828,LOC,1207162
0.14175761353819652,0.2726159703117344,0.13085835677353763,IT,0110171
0.6385553880592977,0.36000643267552546,-0.2785489553837721,IT,0110172
-0.008652466871303466,-0.3777910627164824,-0.369138595845179,IT,0111171
0.5160305110006519,-0.10170016209301824,-0.61773067309367,IT,0112171
-0.23515542504593082,-0.37185631943695413,-0.13670089439102345,IT,0112172
0.39407593527658935,0.09750333617788635,-0.2965725990987026,IT,0112173
0.5010050971556333,-0.19072428743049935,-0.6917293845861325,IT,0113171
0.5769245104744171,0.5571320361396978,-0.019792474334719697,IT,0115174
0.2511512948122111,0.09519722755589093,-0.15595406725632016,IT,0117171
-0.11627796682480754,0.11762750570929681,0.23390547253410415,IT,0118171
0.5187574720892819,0.021185181839147443,-0.49757229025013433,IT,0118172
-0.07520899507472345,0.34150699275904717,0.4167159878337706,IT,0119171
0.29426670332805493,-0.177962862568771,-0.4722295658968257,IT,0119172
-0.23805883720903714,0.10871133281529706,0.34677017002433447,IT,0119173
-0.3926673440109188,-0.2105876568698088,0.1820796871411098,IT,0119174
-0.18312722777740756,-0.22676795275705156,-0.0436407249796438,IT,0120171
0.28391273221001245,0.15404028216235155,-0.12987245004766113,IT,0120172
-0.19203449709167786,0.027409440860792483,0.21944393795247055,IT,0120173
0.21118331209914548,0.03848742334498506,-0.17269588875416078,IT,0123171
-0.2027610419412412,-0.34763697971727153,-0.14487593777603044,IT,0123173
0.3195644528510891,-0.08888271812981366,-0.4084471709809021,IT,0124171
0.02316279438570803,-0.6132458775974816,-0.6364086719831896,IT,0125171
-0.006784449497460643,-0.2520848679312085,-0.24530041843374856,IT,0125172
-0.5217838369499923,-0.33156425957662583,0.1902195773733667,IT,1121161
-0.27358170755939953,0.3626147652620039,0.6361964728214035,IT,1130161
0.19124054199529567,-0.2526933963235879,-0.44393393831888356,IT,1202161
-0.2798995805176355,0.11885996828923355,0.39875954880686904,IT,1203161
-0.1871983863512801,1.0241365669330549,1.2113349532843352,IT,1206161
-0.2422463459765587,-0.4052399221105313,-0.1629935761339723,IT,1206162
0.08841140266290569,0.4609564401915841,0.3725450375286786,IT,1206163
-0.362564252306061,0.0990998313181531,0.46166408362421435,IT,1207162
0.1613995354087313,-0.21656363031442288,-0.37796316572315425,fusiform,0110171
0.29351875146348333,0.36611891586875356,0.07260016440527028,fusiform,0110172
1.0424251783135796,0.37784103242173495,-0.6645841458918446,fusiform,0111171
0.36293624616877773,0.6534151187480454,0.29047887257926785,fusiform,0112171
-0.2881927400187975,-0.26990666766017,0.01828607235862728,fusiform,0112172
-0.04913613898225188,0.2863504380536007,0.33548657703585294,fusiform,0112173
0.8500895718382863,0.4887690876330605,-0.3613204842052252,fusiform,0113171
0.4400263993186016,0.6321695060256064,0.19214310670700496,fusiform,0115174
-0.017391065767520798,-0.3109914394327341,-0.2936003736652134,fusiform,0117171
-0.16458689039589366,-1.0485204992049637,-0.88393360880907,fusiform,0118171
0.285291539359255,0.3120870810326034,0.026795541673348567,fusiform,0118172
-0.05694403929559273,0.16444333764519792,0.22138737694079064,fusiform,0119171
-0.21498704655457393,-0.04274964303226969,0.17223740352230404,fusiform,0119172
-0.3538131485820567,0.09702691286608041,0.45084006144813743,fusiform,0119173
0.5795190679645533,0.32144476396666627,-0.25807430399788694,fusiform,0119174
0.07464195206808741,0.03846357427715839,-0.036178377790928876,fusiform,0120171
-0.6254357360245042,-0.18781106840310127,0.4376246676214037,fusiform,0120172
0.6381962191596251,0.11012289848537063,-0.5280733206742538,fusiform,0120173
0.16091338318823437,-0.24948825013452378,-0.41040163332275814,fusiform,0123171
0.47003477668137805,0.06752741176693139,-0.4025073649144468,fusiform,0123173
1.0442345120460979,0.7958191149454039,-0.2484153971006935,fusiform,0124171
0.502242372286985,0.31056355709941214,-0.19167881518757235,fusiform,0125171
0.38946772265999535,-0.09544141178729638,-0.48490913444729183,fusiform,0125172
0.22111256577263902,0.19787092275747079,-0.023241643015168324,fusiform,1121161
0.6757977763266508,0.2719040930590807,-0.4038936832675706,fusiform,1130161
-0.003958760789458354,-0.494312299222346,-0.49035353843288787,fusiform,1202161
