,IDs,AnchoredTrainedDiff_V1,AnchoredTrainedDiff_V2,AnchoredTrainedDiff_LOC,AnchoredTrainedDiff_IT,AnchoredTrainedDiff_fusiform,AnchoredTrainedDiff_parahippo,AnchoredTrainedDiff_PRC,AnchoredTrainedDiff_ento,AnchoredTrainedDiff_hipp,AnchoredTrainedDiff_mOFC,AnchoredTrainedDiff_Frontal,AnchoredTrainedDiff_Parietal,AnchoredTrainedDiff_supraMarginal,AnchoredTrainedDiff_Insula,AnchoredTrainedDiff_postCentral,AnchoredTrainedDiff_preCentral,AnchoredControlDiff_V1,AnchoredControlDiff_V2,AnchoredControlDiff_LOC,AnchoredControlDiff_IT,AnchoredControlDiff_fusiform,AnchoredControlDiff_parahippo,AnchoredControlDiff_PRC,AnchoredControlDiff_ento,AnchoredControlDiff_hipp,AnchoredControlDiff_mOFC,AnchoredControlDiff_Frontal,AnchoredControlDiff_Parietal,AnchoredControlDiff_supraMarginal,AnchoredControlDiff_Insula,AnchoredControlDiff_postCentral,AnchoredControlDiff_preCentral,UnanchoredTrainedDiff_V1,UnanchoredTrainedDiff_V2,UnanchoredTrainedDiff_LOC,UnanchoredTrainedDiff_IT,UnanchoredTrainedDiff_fusiform,UnanchoredTrainedDiff_parahippo,UnanchoredTrainedDiff_PRC,UnanchoredTrainedDiff_ento,UnanchoredTrainedDiff_hipp,UnanchoredTrainedDiff_mOFC,UnanchoredTrainedDiff_Frontal,UnanchoredTrainedDiff_Parietal,UnanchoredTrainedDiff_supraMarginal,UnanchoredTrainedDiff_Insula,UnanchoredTrainedDiff_postCentral,UnanchoredTrainedDiff_preCentral,UnanchoredControlDiff_V1,UnanchoredControlDiff_V2,UnanchoredControlDiff_LOC,UnanchoredControlDiff_IT,UnanchoredControlDiff_fusiform,UnanchoredControlDiff_parahippo,UnanchoredControlDiff_PRC,UnanchoredControlDiff_ento,UnanchoredControlDiff_hipp,UnanchoredControlDiff_mOFC,UnanchoredControlDiff_Frontal,UnanchoredControlDiff_Parietal,UnanchoredControlDiff_supraMarginal,UnanchoredControlDiff_Insula,UnanchoredControlDiff_postCentral,UnanchoredControlDiff_preCentral
10,0118172_neurosketch,-0.08694374840484143,-0.06967835778126691,-0.14277404059437124,-0.06707824388161154,-0.03916789726832026,-0.04342887384249172,0.04092556389934787,-0.034089399116264185,0.04680369271177709,0.026399197290521204,,-0.11927612351492892,-0.1341627017821455,-0.07620854995182272,-0.018433264348006795,-0.09741738294698493,-0.08827884566849192,-0.05698857033310781,0.008868632257794357,-0.08188781776324289,-0.0075699455160606055,0.010448145963170785,-0.016908888745877815,-0.012944742822291244,-0.06632634765879697,0.03267147127936976,,-0.02022569997830448,-0.12289956408976599,-0.32206131952416234,-0.05153794061878497,-0.02167604054074318,-0.08015625461050735,-0.0804917720513747,-0.09289609349103695,-0.045449527340520324,-0.03474433926105347,-0.11750583162013473,0.012339918048575593,-0.026766171927957716,0.02284858305467763,-0.0498783614871009,,-0.04164913755801464,-0.03852455799102816,-0.1162266356932592,-0.002235167775966773,-0.12079963817938455,-0.17811362282354698,-0.13597280577725585,-0.025000806902045702,-0.10241173474665943,0.002849187165699152,-0.014937988444874262,-0.023021004062456774,-0.004226947374289414,-0.036120573206998796,0.03934126726893905,,-0.019654916233574737,-0.03353602536159328,-0.301129434734154,-0.08656604908522003,0.0370576180942217
11,0119171_neurosketch,-0.03488416062791494,-0.03337295888255393,-0.013691265159767735,-0.0030069603029445058,-0.0002909512584753915,-0.07856608301312096,-0.0061912940095737445,0.024835610832360355,-0.009297368666859651,-0.09050344463297572,0.0020149364580025475,-0.002017696268578062,-0.011596877676769923,-0.01120767103855319,0.015877912226159335,-0.005133467616580262,0.0457237983700986,0.02433899888005281,0.01843612424918195,0.02796523325352207,0.028263836754891414,0.16077971088986637,0.03215780120685774,-0.02602577078274454,0.03174847481356685,0.01989522719472442,0.034322120186058125,0.024861522490001065,-0.025530511658191424,-0.06157291950013127,0.028403510149435374,-0.0001552606022347247,-0.019160333869754853,-0.020810397098369293,-0.031116098259602487,-0.007608947240051955,-0.007145747982660711,0.021556126117185825,0.01732193601656673,0.0027455853478532966,-0.05843955839476256,-0.06777523370890148,0.023604080719679288,-0.011460905229249418,-0.004600901241557542,0.0025515087401860592,-0.010640722641549638,-0.0024826254945358728,0.012060754524003514,-0.009511734251852255,0.007057963632627895,0.030475929638294263,0.0209216525866861,0.12736281054707344,0.052590383219953574,0.022581231627827325,-0.0076108837235706606,-0.020602595771048948,0.041051988921240345,0.0026033492438156114,-0.05652463565091881,-0.010041786605205383,0.05023146232840875,-0.013074785514247567
12,0119172_neurosketch,-0.012171054541452953,-0.028047840450649175,-0.02344890425281307,-0.015588908357863418,-0.0178684138602464,-0.060870165118427744,-0.06953059692462304,0.010904558456973468,-0.027207080706048214,-0.0137387041217919,0.034768633474752675,-0.02812783914038164,0.030840828732961623,0.09175849366740274,-0.02651857333435992,-0.024658519845427107,-0.061924591325560996,-0.07721104244584742,-0.07087268314884942,-0.12742847476724367,-0.13357225790226107,-0.34219561829595446,-0.18564334388293202,-0.07041863878126964,-0.2743821444024332,-0.07019120082461971,-0.5148406242764421,-0.10192542289179196,-0.10374277717891883,-0.25327390296603336,-0.09270510556213102,-0.12228091699752242,0.015168197244377124,0.007927353854634167,-0.036751281287189075,-0.018577219243494647,0.014997588439125464,0.00517618190948399,-0.0609253863134227,0.03825922177306762,0.004093874164422973,0.015378254053192375,0.04317890663355328,-0.017510007810157435,0.03372931503883092,0.04435870019187704,0.04349669709360782,-0.010048930955970259,0.012226941956990145,-0.013591155787178955,-0.049681362806978546,-0.1269821077082507,-0.14647355520641925,-0.428596944331475,-0.24571750059965924,-0.06701386786235286,-0.3030975101254203,-0.09012755815011131,-0.5744258703272174,-0.1306367877109207,-0.15521872226838707,-0.328268858675107,-0.06339042512407878,-0.16939523174994664
13,0119173_neurosketch,-0.07513030188388681,-0.040828601536078674,-0.013299484765943392,0.01689917131977936,0.006666361678812099,-0.0006311430802138918,-0.02175529158961831,-0.039418420136599686,0.03609082404152275,0.035584504242352544,0.039023866555290554,-0.06855229337405527,-0.006225159778229072,-0.083914273829795,-0.045347165691754204,0.01937903443158312,0.012507365152106292,-9.12631856006818e-05,-0.009424230887170815,0.004145270778484644,0.006827908547300393,0.009956902103313903,0.1001314787556779,0.10892849276140787,0.03324120357606136,-0.016156269026229797,0.04024639258181334,-0.05493731032996246,-0.03213748473921452,-0.02225991970404234,0.03766238174857278,-0.01191425240926458,-0.015925389962766545,-0.005614833595055879,-0.004785227438552531,0.07069685529811276,0.019592840846992143,0.021799777469250547,-0.020465374498441102,0.0019983685336948387,0.04409883150727312,0.05412784470589693,-0.1356457342253825,-0.0053450133348869056,0.062191282092323164,-0.20403800712397557,-0.03803227119430452,0.0018934701506947427,0.023213333303879424,0.015417165261018717,0.011690124501860466,0.060687060668790704,0.032455660827830024,0.027990168706056306,0.06576470970630877,0.09671252386118045,0.04194967722760545,0.024037624096231558,-0.13426481698981751,0.011270490610776118,0.012676317789450886,-0.04277643233842432,0.04569609675862074,0.05840738949751734
14,0119174_neurosketch,0.007657130462331907,-0.024479194056452824,-0.0013261121036010626,0.014957130952204023,0.01456694184710805,-0.01699953676147886,0.0014139192204353779,0.06293035705244526,0.07029888513764293,-0.0015039925738594695,-0.042572068407418506,-0.03006741549687003,0.08817073283853064,-0.04594159695219491,0.03044602388359277,-0.05006630810066637,0.050358533323151156,0.019522502259857077,0.020187384957838783,0.0712687827720242,0.017834969202584927,0.003246118485380811,0.008063243064268033,-0.0066663088287115535,0.028857327949082467,-0.03445598576202191,-0.00867342686792194,0.041674705984904886,0.022278465224793875,0.1186776068704104,0.012626035345287723,0.05479435008811165,-0.10736412233181303,-0.0909453227450519,-0.03092440420639392,0.03763955076705927,0.019644199964862274,0.010042635396379507,0.014914667534134729,0.02230908694433359,0.034204238392226194,-0.07554057815880566,-0.032562768009433585,-0.0326944186939811,0.09373479048614575,-0.04606274012961831,0.010277080087919943,-0.054552224163271545,-0.0008896300616532127,-0.015729364733094775,0.0014886461427894293,0.05501257638775403,0.006205767914561677,-0.04076286607409141,0.001372135078485659,-0.023667598215005747,0.0197614775422551,-0.010049651770834278,-0.017084275521308756,0.0028978736589638787,-0.00241773063788453,0.08618103762787932,0.00058921514878163,0.03182431110528966
15,0120171_neurosketch,0.041498529842488585,0.023538128019612775,0.0058356102458865244,-0.029432075849349204,-0.004397904107991818,0.09121403006896273,0.05021564315999605,0.06520345717277076,-0.003406692809392875,0.050138726174101755,-0.01640749434878902,-0.02093528750251325,-0.05276538604244385,-0.10463273286398311,0.009290254593005087,0.013343816054399993,0.12671331302671665,0.0779726326784439,0.015108629485545144,0.057894015111496666,0.017620154663095633,0.01793974897781969,-0.03830142484968424,-0.019544680537085912,0.0094136615423,0.008892258206879555,0.0061887365561029695,0.11860966870065903,0.03601009623160306,0.03757963451769364,0.0672021494368954,0.031678611726900896,0.009647832636781428,0.010066064980514822,-0.020929097696560373,-0.038030820867815174,-0.02214618710394567,0.036987407170270936,-0.010747419918194279,-0.020843418801686386,0.046096295346515825,0.04380243651277693,0.16139237614850344,-0.0379522577130611,-0.11185142123554748,-0.2144595575765017,-0.0475736510281608,0.0107376802914958,0.029050972003503372,0.020930340700731076,0.016116192311521393,0.08203440500284842,-0.007520852450773885,-0.016265568002002184,0.04689249090238412,0.11605010131362836,-0.05962487426155505,-0.015917175121169302,0.028601981126316567,0.11433242796314202,0.06965896883339323,0.1285435607474688,0.07992697224761103,0.004446937207315593
16,0120172_neurosketch,0.029173180259953968,0.014392159697472706,0.01564744249326444,0.019034872790840707,-0.013780275634437317,-0.02401078403161183,0.03502883370152454,0.028283522094737057,0.06402236337916167,0.00418063077170977,0.04669308156453786,0.08358296471195178,-0.022294599565605866,0.10176329157581576,0.0004512575814373254,-0.019785075326486434,0.02189238639627572,0.018590541440300257,0.030658543658365567,0.05046556607897512,0.028935185786288398,0.007429600647435808,-0.010266002206359093,0.0954464995723936,0.08062824999695961,0.07912626785665045,-0.026142991094630252,0.0861786342197656,-0.004291189752865604,-0.050514605983543404,0.0025173756374265444,0.0027944430442334856,0.05572382222271244,0.037568800061087315,0.021151394363287557,0.021750377042418945,-0.013514210979774843,-0.017940598900267224,0.08604513915776957,0.1358846622572666,0.02121641701325172,0.040413379767332724,0.027306120652136723,0.10907356134850615,-0.02519085468989568,0.008749890572160357,-0.03588405895154795,0.007913301057012267,0.012183272341176055,0.018411826553209276,0.04815840684109812,0.058047776138451024,0.04330795238213281,0.05121198790151271,0.040575315052161276,0.13669867415496761,0.1298334498533782,0.16462590156013757,0.035728998281112534,0.06388825419139865,-0.028356684883100225,0.02452307939516185,0.016692147393323198,0.007251959333952562
17,0120173_neurosketch,-0.4323656925043967,-0.3150217785749667,0.003872135027576218,-0.08042181174733531,-0.04153429592904051,-0.03588556551015176,0.002413758098128993,-0.02780758183943377,-0.02659490618518101,-0.0645025534621545,0.042012205117380796,-0.07529705958491484,-0.07538485455864247,0.09674478172547546,-0.019074979340335863,-0.018040038743020514,-0.02382813053598054,-0.029804983430364806,-0.04364552742979988,-0.006551957208993209,0.019107890990909815,-0.025168528127148093,0.021000080106561292,0.0536937246941126,-0.014328752491030605,-0.05359346405684323,0.002916591359306886,0.02206041611175552,0.033100189914605505,-0.04352598053454626,-0.04883583275556197,-0.010746046385527452,-0.4596242744564404,-0.33730517783240244,0.011916176539473189,-0.0537230947555678,-0.03762077132326136,-0.02860780058777479,-0.032993758487341984,-0.02211111347583372,-0.011652201095008863,0.007946202853775786,0.03336108097172774,-0.10260556275640365,-0.18980571341617736,0.07778635122000876,-0.37687855819454275,-0.062082641162930385,-0.10306160356474459,-0.13783132878116033,-0.007441460161881186,-0.016643931585428096,0.0315133139234518,0.049082297032116085,0.03376755820025856,0.06486550206244401,0.013918243638902261,-0.030220711708148218,0.036116277204488734,0.035123140277588005,0.06908189587502467,0.20862397795620236,-0.021147997051755962,-0.04925173910613412
18,0123171_neurosketch,-0.04959915809218224,-0.02176684803403156,0.01792450666124229,0.0341244080457026,0.002453032132417654,-0.025884751086756752,-0.034618394486627846,-0.10419874717858796,-0.010752012704200842,-0.033087601695086954,-0.11965371127450775,-0.009444465828780557,0.1781897499265993,0.059440056737563196,0.20944277958147933,-0.008342123414388058,-0.018264554999387395,-0.003012650011935153,0.0016470071585094337,-0.03200123767526114,0.027256705075984877,0.013786312131616962,0.05211292512762056,0.04765117766282956,0.012711761958613066,-0.07773812581575412,-0.21483386161636092,-0.03048456628757007,-0.0553402345470182,0.05094031344461325,-0.014643495934044515,-0.03255334236690066,-0.006691891407130113,0.003112913711833254,0.003642400990375161,0.0006737216980245986,0.004080181666141214,-0.018271087799627828,0.015706730623409104,-0.14577550893597624,-0.007217120295080259,-0.0059337357212337904,0.09158379127539251,-0.0072554740403317775,0.12777801912929465,0.042944710104673156,0.023818683752581782,-0.024149521216103476,-0.01484678836275588,0.0070014437659166595,0.0041593121469807315,-0.03561320361846265,0.02219663977720182,-0.007264473051244225,0.037776011864712356,0.037725788530759696,-0.02401218813625361,-0.07826268051714425,-0.4098247314452719,-0.029984649960802523,-0.057582737481412405,0.08991707856429865,-0.022862129017078403,0.0162083530118049
19,0123173_neurosketch,-0.011611887507142094,-0.00816435748998906,-0.02987817601242576,0.06313855032146093,-0.000797687899600219,0.057612593864886985,-0.0025882321811362408,-0.05052510016157741,-0.05845829775028166,-0.004984137925099219,0.031336996406339745,0.023658121568181617,0.0031759390836798573,0.27116860077724053,0.06848648100205945,0.1282251664297987,-0.03767060869640751,-0.034717139808474295,-0.08907250452977233,-0.09741359917036674,-0.05173982841801289,-0.0531917430784451,-0.02601764611306767,0.06407205841822605,-0.1590159573993437,0.05399269887516778,0.23256155863364375,-0.11047761889434501,-0.16755115050178826,-0.10862875906998215,-0.07521254621010687,-0.06662787155317698,-0.02089648614388162,-0.011979009472070146,-0.026020371424673838,-0.07347857784902767,0.0002651387211481948,0.04991612750370944,-0.0013450199009876762,-0.06428448275032639,-0.0935734219989639,0.011166430778466241,0.02274092329668187,-0.02741641937491368,-0.028125088626674732,0.024206371963903073,0.02756180599115471,0.08362406369413966,-0.08611237908500297,-0.06217112209198766,-0.10834609686204438,-0.10489919591850538,-0.023776786868422384,-0.03761175459512778,-0.016160126755547344,0.04628055006358833,-0.13796445555214332,-0.032004059145088304,0.3247206835259049,-0.10731071315317714,-0.16304331722345122,-0.18614840363375385,-0.1062225012939007,-0.07405034912506003
20,0124171_neurosketch,0.00790691603994434,0.008692728759410684,-0.01107630081726782,-0.014457397953150902,-0.009694777354646716,-0.028988179720029872,0.012793384504584338,0.01083220889833958,-0.006084933858018837,-0.006338295905674196,0.04418589520599886,0.010627757648041303,-0.011661394634198574,0.13105603745579453,0.005173910998694298,0.02028456351537916,0.02146023851654319,0.01548147479374673,0.009046420566303087,0.004393892827737639,0.006549563305572659,0.0444536477364596,0.006779962343732682,-0.018877945157595666,-0.027204178183813155,-0.03764850337197195,0.0393548529986342,0.024478757788777922,0.05973367227145604,-0.16456205132138804,0.011130184614263516,0.03427075526604878,0.01231054905150375,0.017316399940963012,-0.02102219144812928,-0.012526860537256046,-0.024533302110208932,-0.06469199158654226,-0.054083110475605434,-0.05965332406546131,-0.10225291251541702,-0.03948994452109611,-0.0388909939142395,-0.01153553198939733,-0.015844628632602276,0.1514939791183828,0.017453708521329325,-0.06656601105865101,0.033691970967021756,0.0120834554435173,0.005659570582723206,0.0440398558779268,-0.0009136196786561634,-0.013401140450790328,-0.046909402612195894,-0.07345075630727926,-0.0825528045860554,-0.09996233193459292,-0.06686921377016769,0.0044004037610700375,-0.0318444832347064,-0.1527334724860907,-0.027015695469307155,-0.1000180467240257
21,0125171_neurosketch,0.04053788425885285,0.036998339654266243,0.03243379233651594,0.07032663537246675,0.030134973426473838,0.048097392693329855,-0.020972599568141348,0.06690970074131075,0.002602384198950647,-0.0029199226347518814,-0.019720935891551494,0.06086277497743697,-0.044606692915814095,0.01950231050268697,0.03886006262503383,0.030672468978474976,-0.020617095055102896,-0.014548701332325331,0.0019095611985741612,0.03131253523013949,-0.0077456220709777035,0.017002043147455292,0.037426551157467514,0.0025748955372780213,-0.008313956100228836,-0.01486823334451659,-0.0576728243233908,-0.019070079533961448,0.011682734882633827,0.09744918496706223,-0.01940395827415997,0.0034547614220640233,0.027854342500602203,0.03167044331187946,0.050133780113502,0.1196935685966497,0.03257801691372614,0.06096799139760978,0.012631867438862354,0.0013418790092022403,0.03736258462151287,0.019794193567483687,0.04731520295107766,0.08821898753084989,0.010714240202064573,-0.015467864378422402,0.01010273092266989,0.052871821229550586,0.010714991496857784,-0.004664528329895445,-0.0018738988364987996,0.002315880861427755,-0.01969447053384893,-0.04331876371704024,-0.04044931505405014,-0.04244781322922231,0.015200059510908914,-0.028043024828622976,-0.014291802842671453,0.0022472897799592495,-0.011353352148335438,0.15912588602619004,-0.003384090370651127,0.016161049586012388
22,0125172_neurosketch,0.0077564844196033045,0.005363349245260496,-0.0006066276901605661,0.09253728646445625,0.015672527887290788,0.03726029209539078,0.03166792879752728,-0.011662060499069704,0.02157986417452029,-0.01711195510149227,0.06592071938193772,0.020162104784571033,0.03613117755148754,-0.127198124087457,0.08536143774505772,-0.0068687482702888825,-0.020054804760913425,-0.002921556044766266,-0.002073600666629205,0.0008451828768338832,0.01238997895762578,0.0027599406850836727,0.0018091304623776283,-0.003859049775461032,-0.012935798183837277,0.07335262260642911,0.020566964392039727,0.011247262515867829,0.0007674280279411916,-0.003987464818337061,-0.043878864043335186,-0.01651025416389429,0.004046288186316249,0.0012558849416605122,-0.0014767168669124198,0.03591892141283759,-0.002654244682542717,0.02278860398106175,0.02339283320802288,0.050130368753510846,0.003752628290816018,0.0025400224778354685,-0.06255620757122793,0.015349698207029028,-0.021786063658938426,-0.07798673484422691,0.07098031822770579,0.03206543615491397,-0.008088760163165398,-0.0014669162835462823,-4.448001900381193e-05,-0.02285559141237936,0.008513264854536184,0.00795210238443067,0.016134553995355905,-0.03443698237026971,0.017032593488370384,0.035404140907931536,-0.04025308458259108,0.011961973253466207,0.02601634200357128,-0.08510595979560187,-0.018712166362082283,0.0012137880027947023
23,1121161_neurosketch,0.04179422061490118,0.04343736038162693,-0.0007538975168007722,0.07938468205265797,0.10871974650367255,0.027755008333377407,0.047064871386587215,0.03124925579657928,0.013301169135769786,-0.0582027537373197,0.15897202438271318,0.02479795603293916,0.03160041282447579,-0.26153923751902214,-0.0034250982573932887,0.08194113905756106,-0.012943423353525274,0.0007110187578029392,0.01658492053387675,0.0006082089470081931,-0.07769901511546284,-0.042615429607095356,-0.14037150667758425,-0.23858867585961574,-0.07770500693732446,-0.008811335699517753,-0.105123128692312,-0.06250415124484998,-0.16911903876309092,-0.029234029397654016,0.027253768258091005,-0.08836637620288917,-0.11996344212696286,-0.0652932719848286,-0.05549046218546061,-0.037591671320552744,0.0023146557980049387,-0.042717605918799695,-0.003957419704169074,0.024362687311028197,-0.08410043201791784,-0.06419198465774734,-0.2477448594114986,-0.0967466359783562,0.030545963746580695,-0.09081235689983314,0.03278540451228473,-0.03648761767722808,0.06898562288596538,0.05356486484841505,0.03995750601263992,0.045628753713004566,-0.02956730669306995,0.022918110250083945,-0.11529025278669902,-0.19955292746313213,-0.015520189281883812,-0.018785455266855267,-0.036459933966331404,-0.07786163325997408,-0.22195889874190777,-0.03500184152990993,-0.07908535774555814,-0.034383949381052714
24,1130161_neurosketch,-0.046217997552198076,-0.03790820869134015,-0.010638033699298194,-0.004105002942870972,-0.030301793748825134,-0.04363579124057093,-0.011384038066480862,-0.052519595445139455,-0.08440327922306001,-0.0076398545722969335,0.1928691137331261,0.01966345538609643,0.07243456538430576,0.1869624125709349,0.039700804236538156,0.005235081132858088,0.020090146649402063,-0.007102569091427535,-0.015052347982603825,-0.02030032641864349,-0.03473634737159764,0.015224946353258328,0.02595590110210244,0.08071535655424478,-0.006206714766311405,-0.016265926996738345,-0.08112552622196867,0.0937420540349625,0.07328980096565879,0.13124597637948515,0.0755660298043066,-0.010020484964375798,-0.14595863182674385,-0.11976021652219782,-0.05880046310987952,-0.05359515658382996,-0.021274543844664096,-0.038610584268939485,-0.02102841813890599,0.01080203039829386,-0.03157087619905308,-0.024298910296083998,0.2297231722173032,-0.009809897982316573,0.1870481375048526,0.21624812369205826,-0.009584839465032635,-0.038363408571164936,-0.1449357101802211,-0.09267286379423889,-0.09375053549222184,-0.1292713095626843,-0.12634597760334798,-0.11071569936453074,-0.07241054796048263,0.012996141993359522,-0.14183320541006295,-0.04799479117708416,-0.020011586938900816,0.06721068381786033,0.07838526878278207,-0.0031194183590066427,0.00524388962180633,-0.03519010801565425
25,1202161_neurosketch,-0.17951943512434204,-0.2210367411198198,-0.03700622178721852,-0.010324849074795028,-0.13274842125220698,0.11640421009729035,-0.08986430237482107,0.05242886238872696,-0.11175599841280881,-0.08955664087313198,-0.4379153809289065,-0.02747491118222109,-0.028235705574564618,0.12065440173100295,0.05991198331556105,-0.07630278256316386,-0.06517317544505002,-0.009525571366578611,-0.011965730079930681,0.004061799233458563,-0.0337265539856646,-0.053348908632939285,-0.029474890497497297,-0.0020974074683137722,-0.030157044036342506,0.03322636928736594,0.1012064355391793,0.011631605198012318,-0.01461468275793254,-0.044041879359518754,0.00336820267618973,-0.00012743622033239976,-0.1188155012314902,-0.2111363455941655,-0.05603581522478296,-0.09905775622817414,-0.14618976258387184,-0.0306905939615556,-0.07254872122503331,-0.0027482391219895153,-0.3010119443968602,-0.11071958255899195,-0.6381576169427285,-0.05412198848200478,-0.15398183745736627,0.17919601205708857,0.03213645416761868,-0.1990677972653302,0.07284366039945656,0.03953609151089432,-0.01749225695645995,-0.0645675199995197,-0.031110764910779798,-0.07825469065775015,-0.036232497676625286,0.0010215097283365893,-0.016573556305416792,0.000785163406024636,-0.029287980990030604,-0.05175071763607908,-0.10257002958582606,-0.04897239384838814,-0.005292405280402757,-0.026943924800624464
26,1203161_neurosketch,-0.015086562639000822,0.0002303644423998219,0.008267794479579677,0.0478193338908372,0.039345389306535916,0.08671980772649818,0.07020311436653459,0.07198413479480242,0.062152614158988984,0.022459461950192883,0.03411597715385861,0.05101857088132916,-0.024058069072822652,0.08568093669114296,0.054503551870388633,0.049357865994711536,-0.004147299347495581,0.026356726772228056,0.008595836450852101,0.0019313518835909482,0.020300805393013266,-0.11347187088690408,-0.03432934596512255,0.0025777819781708233,0.037884220149332515,-0.046503726798282075,-0.09285566666630368,0.018387128682593457,0.062476770120530295,-0.07659598895931419,-0.040385108830644334,-0.013706756888153038,0.0036502545566174938,0.0057305268642350304,0.006102510273700235,0.05656988309316091,0.03213197286037739,-0.12097747107542944,-0.01355148289390673,0.04839052860553461,-0.044597223409517994,-0.0073398949439442696,0.05770329736409002,0.05862649380589158,-0.031150173469813303,0.44060689642434125,-0.061147781252128386,0.002494866252853223,-0.17512421836265257,-0.062426790716906155,-0.0392431881807197,-0.08908949363519925,-0.06467651703644528,-0.388079221662498,-0.1717004634769138,-0.06730950068555885,-0.061745712186078716,-0.0917774819799495,-0.04987841487893796,-0.031817444815212315,0.0016376839617581185,-0.26396118565997884,-0.028662791243114882,-0.0220853864110514
27,1206161_neurosketch,0.0029731788731846565,-0.009489445396447416,0.008930099958823656,0.012843298000701164,-0.006706751517231602,-0.1532900569180995,0.012425965058065369,-0.060896946549340525,-0.010469331208414923,0.021073576513780556,-0.05484536733644457,0.0009894268144415852,-0.01324654687549065,0.06427039763362025,0.036277455504153094,0.007356852866373942,0.014457286817617043,0.017403704951143517,0.02874490799797369,0.03631008707626476,0.004270116848883232,-0.013140915099279504,-0.05835935595114161,-0.0639275462865273,-0.03942464376929511,0.028722364552148494,0.0666090599112899,0.007662707206162467,0.04963656084189311,0.06072765574717881,0.030929734341177073,-0.00876458116746709,-0.009213930578566232,-0.033903483050611305,0.012375558841370315,-0.053792080462867764,-0.04990856533209975,0.03267763441537108,-0.0005997295192414764,-0.021565239300028294,-0.04771615065451251,-0.01492199106982306,-0.0032568931506433696,-0.04064750152351504,-0.002414577005501628,0.005868561544069895,0.013043700576776174,-0.03284472461018817,0.026036948065578325,0.029261377476209938,-0.0008980931494643185,-0.003046802746253796,0.023225740590191446,0.10447671362439781,0.09884057550592007,0.0852388975092131,0.008867235209838342,0.06401970511464328,-0.05317424702829332,-0.0370765674946949,-0.0913016970276489,-0.07910578130670531,0.009204394095929214,0.038835798525762466
28,1206162_neurosketch,0.006908328639836064,0.01694198921689613,0.008996669804571006,0.04287996042511738,0.0019017008771889388,-0.0497592161442697,0.02842893795818635,0.05575896712551065,0.00531494414845779,-0.1263991946574085,0.06309597213202514,0.008104749121970733,0.08592170554461764,0.08599275370721887,0.0014349177197396923,-0.02938644299545634,-0.010133135186981918,-0.02866452971026781,-0.010922612964344797,-0.00045373701837064795,0.012161231885056134,0.003831180414141766,0.00416404375942242,-0.05856532219770211,-0.006192769651927388,-0.08390230952364497,-0.01979394925712863,0.004932738878233561,0.03626321723606418,-0.006263811268448161,-0.02556075164580901,-0.03414767742118385,0.08543443213397894,0.08075476455738073,0.009102154244297167,0.05459060978093577,0.029536561637663272,-0.09318074772162299,0.01794403232472286,0.06804923700208798,0.04632659129368477,0.026290635657008066,0.07848070526735712,0.06273563990801723,0.21357781266667086,0.09753600432737253,0.03072626907452558,0.04870126271466185,-0.01650181146834845,-0.0431493335185657,-0.013738003432278878,-0.026051637790773463,0.01036301629080888,0.02577166573986467,-0.020594027112415758,-0.021220220533005985,-0.02300801282059084,-0.06102317031253812,-0.030407934716660756,0.0066236001796310395,0.02323296581051959,0.1439772425167437,-0.03559128973239428,-0.030709658140590956
29,1206163_neurosketch,-0.1952939433360868,-0.07273445962022923,-0.015405065616952957,0.016922600783035813,-0.00630872119176476,-0.046235688642341455,-0.06078324814458458,0.0294190512768307,0.03670306037628501,0.050271477944299175,-0.010990449270480873,0.02931805727506348,0.0029426366944720894,0.06696791826373807,0.001555616348795058,-0.010354664373382394,0.020439999688074695,-0.020320241489392987,-0.010697537720064154,0.04985044921357318,0.01989309302210801,0.06275794797470724,0.06063870628491341,0.08797049658090567,0.0500637661463561,0.028311287255972872,0.202144770430165,0.043051377769060956,0.01899771731302624,0.04560936702756077,-0.011302714553398985,0.04548078202709782,-0.14083601796223477,-0.0662357659129078,-0.016920194680134004,0.025496465633356058,0.0047176459179754104,0.02510754562320827,0.04038758096770101,0.10915364552780404,-0.008354171423204937,-0.010038450733437676,-0.04610896210781412,0.03841410166255821,0.016146016660541718,0.050332157676458045,-0.0012978163120175301,0.025291017008090222,0.0029773482999456147,-0.04219640977881317,-0.017083006347294705,0.038784433030012555,0.009247815797012282,-0.0120566686341117,-0.020130734100800796,0.00178386644773465,0.036095656539979926,0.026406378353943327,0.028109841834895677,0.010520331534529082,-0.01521069651528284,-0.05881405859204464,-0.03958802851908222,0.041192521683282135
