roi_formatted,subj,phase,trained,correct
PRC,0125172,post,True,0.3125
PRC,0125172,pre,False,0.3
PRC,0125172,pre,True,0.3
PRC,1121161,post,False,0.2875
PRC,1121161,post,True,0.2375
PRC,1121161,pre,False,0.1625
PRC,1121161,pre,True,0.2375
PRC,1130161,post,False,0.2625
PRC,1130161,post,True,0.2
PRC,1130161,pre,False,0.275
PRC,1130161,pre,True,0.25
PRC,1202161,post,False,0.225
PRC,1202161,post,True,0.2625
PRC,1202161,pre,False,0.2875
PRC,1202161,pre,True,0.2375
PRC,1203161,post,False,0.225
PRC,1203161,post,True,0.2375
PRC,1203161,pre,False,0.2375
PRC,1203161,pre,True,0.2375
PRC,1206161,post,False,0.2375
PRC,1206161,post,True,0.15
PRC,1206161,pre,False,0.2125
PRC,1206161,pre,True,0.2875
PRC,1206162,post,False,0.175
PRC,1206162,post,True,0.225
PRC,1206162,pre,False,0.2
PRC,1206162,pre,True,0.3625
PRC,1206163,post,False,0.15
PRC,1206163,post,True,0.3
PRC,1206163,pre,False,0.2125
PRC,1206163,pre,True,0.1875
PRC,1207162,post,False,0.2375
PRC,1207162,post,True,0.2125
PRC,1207162,pre,False,0.25
PRC,1207162,pre,True,0.3
V1,0110171,post,False,0.375
V1,0110171,post,True,0.425
V1,0110171,pre,False,0.4625
V1,0110171,pre,True,0.45
V1,0110172,post,False,0.4
V1,0110172,post,True,0.3
V1,0110172,pre,False,0.4125
V1,0110172,pre,True,0.4
V1,0111171,post,False,0.4
V1,0111171,post,True,0.4
V1,0111171,pre,False,0.4
V1,0111171,pre,True,0.325
V1,0112171,post,False,0.3
V1,0112171,post,True,0.3
V1,0112171,pre,False,0.3
V1,0112171,pre,True,0.3625
V1,0112172,post,False,0.3
V1,0112172,post,True,0.4125
V1,0112172,pre,False,0.3375
V1,0112172,pre,True,0.3125
V1,0112173,post,False,0.3
V1,0112173,post,True,0.5125
V1,0112173,pre,False,0.35
V1,0112173,pre,True,0.375
V1,0113171,post,False,0.325
V1,0113171,post,True,0.575
V1,0113171,pre,False,0.425
V1,0113171,pre,True,0.55
V1,0115174,post,False,0.3125
V1,0115174,post,True,0.55
V1,0115174,pre,False,0.275
V1,0115174,pre,True,0.4625
V1,0117171,post,False,0.475
V1,0117171,post,True,0.3375
V1,0117171,pre,False,0.425
V1,0117171,pre,True,0.3375
V1,0118171,post,False,0.225
V1,0118171,post,True,0.4
V1,0118171,pre,False,0.25
V1,0118171,pre,True,0.3
V1,0118172,post,False,0.2625
V1,0118172,post,True,0.525
V1,0118172,pre,False,0.325
V1,0118172,pre,True,0.4625
V1,0119171,post,False,0.4375
V1,0119171,post,True,0.2375
V1,0119171,pre,False,0.4875
V1,0119171,pre,True,0.325
V1,0119172,post,False,0.125
V1,0119172,post,True,0.4625
V1,0119172,pre,False,0.25
V1,0119172,pre,True,0.325
V1,0119173,post,False,0.5
V1,0119173,post,True,0.375
V1,0119173,pre,False,0.4875
V1,0119173,pre,True,0.25
V1,0119174,post,False,0.25
V1,0119174,post,True,0.475
V1,0119174,pre,False,0.275
V1,0119174,pre,True,0.3625
V1,0120171,post,False,0.5375
V1,0120171,post,True,0.35
V1,0120171,pre,False,0.4625
V1,0120171,pre,True,0.35
V1,0120172,post,False,0.375
V1,0120172,post,True,0.4
V1,0120172,pre,False,0.3125
V1,0120172,pre,True,0.3125
V1,0120173,post,False,0.4
V1,0120173,post,True,0.4
V1,0120173,pre,False,0.325
V1,0120173,pre,True,0.3
V1,0123171,post,False,0.3875
V1,0123171,post,True,0.4375
V1,0123171,pre,False,0.35
V1,0123171,pre,True,0.325
V1,0123173,post,False,0.375
V1,0123173,post,True,0.425
V1,0123173,pre,False,0.425
V1,0123173,pre,True,0.475
V1,0124171,post,False,0.3875
V1,0124171,post,True,0.4375
V1,0124171,pre,False,0.35
V1,0124171,pre,True,0.4375
V1,0125171,post,False,0.45
V1,0125171,post,True,0.475
V1,0125171,pre,False,0.3375
V1,0125171,pre,True,0.525
V1,0125172,post,False,0.35
V1,0125172,post,True,0.2875
V1,0125172,pre,False,0.275
V1,0125172,pre,True,0.325
V1,1121161,post,False,0.35
V1,1121161,post,True,0.2625
V1,1121161,pre,False,0.3125
V1,1121161,pre,True,0.35
V1,1130161,post,False,0.3375
V1,1130161,post,True,0.3875
V1,1130161,pre,False,0.2625
V1,1130161,pre,True,0.4125
V1,1202161,post,False,0.325
V1,1202161,post,True,0.3
V1,1202161,pre,False,0.2875
V1,1202161,pre,True,0.2
V1,1203161,post,False,0.225
V1,1203161,post,True,0.4625
V1,1203161,pre,False,0.25
V1,1203161,pre,True,0.375
V1,1206161,post,False,0.225
V1,1206161,post,True,0.3625
V1,1206161,pre,False,0.3625
V1,1206161,pre,True,0.25
V1,1206162,post,False,0.2875
V1,1206162,post,True,0.45
V1,1206162,pre,False,0.1625
V1,1206162,pre,True,0.4125
V1,1206163,post,False,0.4875
V1,1206163,post,True,0.2625
V1,1206163,pre,False,0.3875
V1,1206163,pre,True,0.2875
V1,1207162,post,False,0.3
V1,1207162,post,True,0.2625
V1,1207162,pre,False,0.3375
V1,1207162,pre,True,0.375
V2,0110171,post,False,0.475
V2,0110171,post,True,0.375
V2,0110171,pre,False,0.45
V2,0110171,pre,True,0.4
V2,0110172,post,False,0.3375
V2,0110172,post,True,0.3125
V2,0110172,pre,False,0.4
V2,0110172,pre,True,0.425
V2,0111171,post,False,0.475
V2,0111171,post,True,0.425
V2,0111171,pre,False,0.4375
V2,0111171,pre,True,0.3
V2,0112171,post,False,0.275
V2,0112171,post,True,0.3375
V2,0112171,pre,False,0.2625
V2,0112171,pre,True,0.3
V2,0112172,post,False,0.4375
V2,0112172,post,True,0.35
V2,0112172,pre,False,0.3375
V2,0112172,pre,True,0.35
V2,0112173,post,False,0.35
V2,0112173,post,True,0.5125
V2,0112173,pre,False,0.2875
V2,0112173,pre,True,0.4625
V2,0113171,post,False,0.475
V2,0113171,post,True,0.5125
V2,0113171,pre,False,0.4875
V2,0113171,pre,True,0.55
V2,0115174,post,False,0.35
V2,0115174,post,True,0.45
V2,0115174,pre,False,0.3125
V2,0115174,pre,True,0.5
V2,0117171,post,False,0.5125
V2,0117171,post,True,0.4
V2,0117171,pre,False,0.4625
V2,0117171,pre,True,0.3875
V2,0118171,post,False,0.2375
V2,0118171,post,True,0.4125
V2,0118171,pre,False,0.2875
V2,0118171,pre,True,0.25
V2,0118172,post,False,0.2625
V2,0118172,post,True,0.525
V2,0118172,pre,False,0.325
V2,0118172,pre,True,0.45
V2,0119171,post,False,0.3375
V2,0119171,post,True,0.325
V2,0119171,pre,False,0.5
V2,0119171,pre,True,0.425
V2,0119172,post,False,0.2
V2,0119172,post,True,0.4375
V2,0119172,pre,False,0.2125
V2,0119172,pre,True,0.3375
V2,0119173,post,False,0.525
V2,0119173,post,True,0.35
V2,0119173,pre,False,0.5
V2,0119173,pre,True,0.275
V2,0119174,post,False,0.3625
V2,0119174,post,True,0.4375
V2,0119174,pre,False,0.2875
V2,0119174,pre,True,0.35
V2,0120171,post,False,0.525
V2,0120171,post,True,0.5
V2,0120171,pre,False,0.5
V2,0120171,pre,True,0.3625
V2,0120172,post,False,0.325
V2,0120172,post,True,0.4625
V2,0120172,pre,False,0.3125
V2,0120172,pre,True,0.3125
V2,0120173,post,False,0.4625
V2,0120173,post,True,0.3
V2,0120173,pre,False,0.375
V2,0120173,pre,True,0.3
V2,0123171,post,False,0.375
V2,0123171,post,True,0.3875
V2,0123171,pre,False,0.45
V2,0123171,pre,True,0.3875
V2,0123173,post,False,0.4125
V2,0123173,post,True,0.475
V2,0123173,pre,False,0.4
V2,0123173,pre,True,0.45
V2,0124171,post,False,0.425
V2,0124171,post,True,0.4375
V2,0124171,pre,False,0.2875
V2,0124171,pre,True,0.425
V2,0125171,post,False,0.5
V2,0125171,post,True,0.4125
V2,0125171,pre,False,0.4625
V2,0125171,pre,True,0.5375
V2,0125172,post,False,0.175
V2,0125172,post,True,0.3375
V2,0125172,pre,False,0.3125
V2,0125172,pre,True,0.2875
V2,1121161,post,False,0.3625
V2,1121161,post,True,0.3125
V2,1121161,pre,False,0.4375
V2,1121161,pre,True,0.35
V2,1130161,post,False,0.3
V2,1130161,post,True,0.4375
V2,1130161,pre,False,0.2375
V2,1130161,pre,True,0.425
V2,1202161,post,False,0.2875
V2,1202161,post,True,0.4
V2,1202161,pre,False,0.3125
V2,1202161,pre,True,0.2375
V2,1203161,post,False,0.2625
V2,1203161,post,True,0.3875
V2,1203161,pre,False,0.2
V2,1203161,pre,True,0.3625
V2,1206161,post,False,0.1375
V2,1206161,post,True,0.3625
V2,1206161,pre,False,0.325
V2,1206161,pre,True,0.2875
V2,1206162,post,False,0.2875
V2,1206162,post,True,0.525
V2,1206162,pre,False,0.25
V2,1206162,pre,True,0.4125
V2,1206163,post,False,0.35
V2,1206163,post,True,0.325
V2,1206163,pre,False,0.5125
V2,1206163,pre,True,0.325
V2,1207162,post,False,0.3375
V2,1207162,post,True,0.4
V2,1207162,pre,False,0.3125
V2,1207162,pre,True,0.4125
