,subject,roi,num_voxels,run,time_point,pearson
7198,1207162_neurosketch,V1,3684.0,1.0,23.0,0.12586
7199,1207162_neurosketch,V1,3684.0,2.0,1.0,0.34885
7200,1207162_neurosketch,V1,3684.0,2.0,2.0,0.26424
7201,1207162_neurosketch,V1,3684.0,2.0,3.0,0.28776
7202,1207162_neurosketch,V1,3684.0,2.0,4.0,0.33083
7203,1207162_neurosketch,V1,3684.0,2.0,5.0,0.36008
7204,1207162_neurosketch,V1,3684.0,2.0,6.0,0.28473
7205,1207162_neurosketch,V1,3684.0,2.0,7.0,0.31471
7206,1207162_neurosketch,V1,3684.0,2.0,8.0,0.2551
7207,1207162_neurosketch,V1,3684.0,2.0,9.0,0.38719
7208,1207162_neurosketch,V1,3684.0,2.0,10.0,0.40956
7209,1207162_neurosketch,V1,3684.0,2.0,11.0,0.51112
7210,1207162_neurosketch,V1,3684.0,2.0,12.0,0.53155
7211,1207162_neurosketch,V1,3684.0,2.0,13.0,0.5319
7212,1207162_neurosketch,V1,3684.0,2.0,14.0,0.44875
7213,1207162_neurosketch,V1,3684.0,2.0,15.0,0.4987
7214,1207162_neurosketch,V1,3684.0,2.0,16.0,0.40611
7215,1207162_neurosketch,V1,3684.0,2.0,17.0,0.45035
7216,1207162_neurosketch,V1,3684.0,2.0,18.0,0.41135
7217,1207162_neurosketch,V1,3684.0,2.0,19.0,0.40178
7218,1207162_neurosketch,V1,3684.0,2.0,20.0,0.06334
7219,1207162_neurosketch,V1,3684.0,2.0,21.0,0.30194
7220,1207162_neurosketch,V1,3684.0,2.0,22.0,0.15221
7221,1207162_neurosketch,V1,3684.0,2.0,23.0,0.38952
7222,1207162_neurosketch,V1,3684.0,3.0,1.0,0.14154
7223,1207162_neurosketch,V1,3684.0,3.0,2.0,0.09536
7224,1207162_neurosketch,V1,3684.0,3.0,3.0,0.23481
7225,1207162_neurosketch,V1,3684.0,3.0,4.0,0.14868
7226,1207162_neurosketch,V1,3684.0,3.0,5.0,0.21603
7227,1207162_neurosketch,V1,3684.0,3.0,6.0,0.22211
7228,1207162_neurosketch,V1,3684.0,3.0,7.0,0.20952
7229,1207162_neurosketch,V1,3684.0,3.0,8.0,0.28037
7230,1207162_neurosketch,V1,3684.0,3.0,9.0,0.31391
7231,1207162_neurosketch,V1,3684.0,3.0,10.0,0.45638
7232,1207162_neurosketch,V1,3684.0,3.0,11.0,0.43433
7233,1207162_neurosketch,V1,3684.0,3.0,12.0,0.50218
7234,1207162_neurosketch,V1,3684.0,3.0,13.0,0.45054
7235,1207162_neurosketch,V1,3684.0,3.0,14.0,0.34128
7236,1207162_neurosketch,V1,3684.0,3.0,15.0,0.34163
7237,1207162_neurosketch,V1,3684.0,3.0,16.0,0.31111
7238,1207162_neurosketch,V1,3684.0,3.0,17.0,0.25779
7239,1207162_neurosketch,V1,3684.0,3.0,18.0,0.11778
7240,1207162_neurosketch,V1,3684.0,3.0,19.0,0.03268
7241,1207162_neurosketch,V1,3684.0,3.0,20.0,-0.18965
7242,1207162_neurosketch,V1,3684.0,3.0,21.0,-0.09232
7243,1207162_neurosketch,V1,3684.0,3.0,22.0,-0.14727
7244,1207162_neurosketch,V1,3684.0,3.0,23.0,-0.05524
7245,1207162_neurosketch,V1,3684.0,4.0,1.0,0.21409
7246,1207162_neurosketch,V1,3684.0,4.0,2.0,0.30232
7247,1207162_neurosketch,V1,3684.0,4.0,3.0,0.19999
7248,1207162_neurosketch,V1,3684.0,4.0,4.0,0.25486
7249,1207162_neurosketch,V1,3684.0,4.0,5.0,0.27037
7250,1207162_neurosketch,V1,3684.0,4.0,6.0,0.27073
7251,1207162_neurosketch,V1,3684.0,4.0,7.0,0.28805
7252,1207162_neurosketch,V1,3684.0,4.0,8.0,0.38429
7253,1207162_neurosketch,V1,3684.0,4.0,9.0,0.38562
7254,1207162_neurosketch,V1,3684.0,4.0,10.0,0.45573
7255,1207162_neurosketch,V1,3684.0,4.0,11.0,0.40956
7256,1207162_neurosketch,V1,3684.0,4.0,12.0,0.36376
7257,1207162_neurosketch,V1,3684.0,4.0,13.0,0.40998
7258,1207162_neurosketch,V1,3684.0,4.0,14.0,0.40112
7259,1207162_neurosketch,V1,3684.0,4.0,15.0,0.17794
7260,1207162_neurosketch,V1,3684.0,4.0,16.0,0.21019
7261,1207162_neurosketch,V1,3684.0,4.0,17.0,0.25889
7262,1207162_neurosketch,V1,3684.0,4.0,18.0,0.17515
7263,1207162_neurosketch,V1,3684.0,4.0,19.0,0.30047
7264,1207162_neurosketch,V1,3684.0,4.0,20.0,0.18742
7265,1207162_neurosketch,V1,3684.0,4.0,21.0,0.22074
7266,1207162_neurosketch,V1,3684.0,4.0,22.0,0.15537
7267,1207162_neurosketch,V1,3684.0,4.0,23.0,0.11941
7268,1207162_neurosketch,V2,7886.0,1.0,1.0,0.31401
7269,1207162_neurosketch,V2,7886.0,1.0,2.0,0.12832
7270,1207162_neurosketch,V2,7886.0,1.0,3.0,0.24098
7271,1207162_neurosketch,V2,7886.0,1.0,4.0,0.15861
7272,1207162_neurosketch,V2,7886.0,1.0,5.0,0.17163
7273,1207162_neurosketch,V2,7886.0,1.0,6.0,0.33966
7274,1207162_neurosketch,V2,7886.0,1.0,7.0,0.33581
7275,1207162_neurosketch,V2,7886.0,1.0,8.0,0.40689
7276,1207162_neurosketch,V2,7886.0,1.0,9.0,0.40036
7277,1207162_neurosketch,V2,7886.0,1.0,10.0,0.44258
7278,1207162_neurosketch,V2,7886.0,1.0,11.0,0.45268
7279,1207162_neurosketch,V2,7886.0,1.0,12.0,0.4821
7280,1207162_neurosketch,V2,7886.0,1.0,13.0,0.50268
7281,1207162_neurosketch,V2,7886.0,1.0,14.0,0.50827
7282,1207162_neurosketch,V2,7886.0,1.0,15.0,0.45864
7283,1207162_neurosketch,V2,7886.0,1.0,16.0,0.45348
7284,1207162_neurosketch,V2,7886.0,1.0,17.0,0.387
7285,1207162_neurosketch,V2,7886.0,1.0,18.0,0.34613
7286,1207162_neurosketch,V2,7886.0,1.0,19.0,0.36839
7287,1207162_neurosketch,V2,7886.0,1.0,20.0,0.3015
7288,1207162_neurosketch,V2,7886.0,1.0,21.0,0.35132
7289,1207162_neurosketch,V2,7886.0,1.0,22.0,0.32428
7290,1207162_neurosketch,V2,7886.0,1.0,23.0,0.28018
7291,1207162_neurosketch,V2,7886.0,2.0,1.0,0.39302
7292,1207162_neurosketch,V2,7886.0,2.0,2.0,0.31315
7293,1207162_neurosketch,V2,7886.0,2.0,3.0,0.34463
7294,1207162_neurosketch,V2,7886.0,2.0,4.0,0.35928
7295,1207162_neurosketch,V2,7886.0,2.0,5.0,0.40454
7296,1207162_neurosketch,V2,7886.0,2.0,6.0,0.34631
7297,1207162_neurosketch,V2,7886.0,2.0,7.0,0.37165
7298,1207162_neurosketch,V2,7886.0,2.0,8.0,0.37627
7299,1207162_neurosketch,V2,7886.0,2.0,9.0,0.46765
7300,1207162_neurosketch,V2,7886.0,2.0,10.0,0.4709
7301,1207162_neurosketch,V2,7886.0,2.0,11.0,0.57425
7302,1207162_neurosketch,V2,7886.0,2.0,12.0,0.61966
7303,1207162_neurosketch,V2,7886.0,2.0,13.0,0.63519
7304,1207162_neurosketch,V2,7886.0,2.0,14.0,0.60061
7305,1207162_neurosketch,V2,7886.0,2.0,15.0,0.58147
7306,1207162_neurosketch,V2,7886.0,2.0,16.0,0.53371
7307,1207162_neurosketch,V2,7886.0,2.0,17.0,0.50668
7308,1207162_neurosketch,V2,7886.0,2.0,18.0,0.48479
7309,1207162_neurosketch,V2,7886.0,2.0,19.0,0.47837
7310,1207162_neurosketch,V2,7886.0,2.0,20.0,0.15806
7311,1207162_neurosketch,V2,7886.0,2.0,21.0,0.36993
7312,1207162_neurosketch,V2,7886.0,2.0,22.0,0.23463
7313,1207162_neurosketch,V2,7886.0,2.0,23.0,0.40681
7314,1207162_neurosketch,V2,7886.0,3.0,1.0,0.232
7315,1207162_neurosketch,V2,7886.0,3.0,2.0,0.13962
7316,1207162_neurosketch,V2,7886.0,3.0,3.0,0.23718
7317,1207162_neurosketch,V2,7886.0,3.0,4.0,0.18757
7318,1207162_neurosketch,V2,7886.0,3.0,5.0,0.26909
7319,1207162_neurosketch,V2,7886.0,3.0,6.0,0.299
7320,1207162_neurosketch,V2,7886.0,3.0,7.0,0.30237
7321,1207162_neurosketch,V2,7886.0,3.0,8.0,0.32172
7322,1207162_neurosketch,V2,7886.0,3.0,9.0,0.34148
7323,1207162_neurosketch,V2,7886.0,3.0,10.0,0.48672
7324,1207162_neurosketch,V2,7886.0,3.0,11.0,0.47276
7325,1207162_neurosketch,V2,7886.0,3.0,12.0,0.53496
7326,1207162_neurosketch,V2,7886.0,3.0,13.0,0.51852
7327,1207162_neurosketch,V2,7886.0,3.0,14.0,0.45993
7328,1207162_neurosketch,V2,7886.0,3.0,15.0,0.42222
7329,1207162_neurosketch,V2,7886.0,3.0,16.0,0.38791
7330,1207162_neurosketch,V2,7886.0,3.0,17.0,0.31122
7331,1207162_neurosketch,V2,7886.0,3.0,18.0,0.24875
7332,1207162_neurosketch,V2,7886.0,3.0,19.0,0.20741
7333,1207162_neurosketch,V2,7886.0,3.0,20.0,-0.01501
7334,1207162_neurosketch,V2,7886.0,3.0,21.0,0.01568
7335,1207162_neurosketch,V2,7886.0,3.0,22.0,-0.01962
7336,1207162_neurosketch,V2,7886.0,3.0,23.0,0.05907
7337,1207162_neurosketch,V2,7886.0,4.0,1.0,0.22828
7338,1207162_neurosketch,V2,7886.0,4.0,2.0,0.26585
7339,1207162_neurosketch,V2,7886.0,4.0,3.0,0.17847
7340,1207162_neurosketch,V2,7886.0,4.0,4.0,0.20447
7341,1207162_neurosketch,V2,7886.0,4.0,5.0,0.25807
7342,1207162_neurosketch,V2,7886.0,4.0,6.0,0.3187
7343,1207162_neurosketch,V2,7886.0,4.0,7.0,0.32154
7344,1207162_neurosketch,V2,7886.0,4.0,8.0,0.37469
7345,1207162_neurosketch,V2,7886.0,4.0,9.0,0.42593
7346,1207162_neurosketch,V2,7886.0,4.0,10.0,0.50585
7347,1207162_neurosketch,V2,7886.0,4.0,11.0,0.5225
7348,1207162_neurosketch,V2,7886.0,4.0,12.0,0.49621
7349,1207162_neurosketch,V2,7886.0,4.0,13.0,0.53702
7350,1207162_neurosketch,V2,7886.0,4.0,14.0,0.48429
7351,1207162_neurosketch,V2,7886.0,4.0,15.0,0.37255
7352,1207162_neurosketch,V2,7886.0,4.0,16.0,0.33583
7353,1207162_neurosketch,V2,7886.0,4.0,17.0,0.34826
7354,1207162_neurosketch,V2,7886.0,4.0,18.0,0.38592
7355,1207162_neurosketch,V2,7886.0,4.0,19.0,0.40385
7356,1207162_neurosketch,V2,7886.0,4.0,20.0,0.32164
7357,1207162_neurosketch,V2,7886.0,4.0,21.0,0.2977
7358,1207162_neurosketch,V2,7886.0,4.0,22.0,0.24675
7359,1207162_neurosketch,V2,7886.0,4.0,23.0,0.17588
7360,1207162_neurosketch,IT_FS,3133.0,1.0,1.0,0.04186
7361,1207162_neurosketch,IT_FS,3133.0,1.0,2.0,0.09676
7362,1207162_neurosketch,IT_FS,3133.0,1.0,3.0,0.24974
7363,1207162_neurosketch,IT_FS,3133.0,1.0,4.0,0.12767
7364,1207162_neurosketch,IT_FS,3133.0,1.0,5.0,0.21716
7365,1207162_neurosketch,IT_FS,3133.0,1.0,6.0,0.25762
7366,1207162_neurosketch,IT_FS,3133.0,1.0,7.0,0.19456
7367,1207162_neurosketch,IT_FS,3133.0,1.0,8.0,0.26041
7368,1207162_neurosketch,IT_FS,3133.0,1.0,9.0,0.28392
7369,1207162_neurosketch,IT_FS,3133.0,1.0,10.0,0.24272
7370,1207162_neurosketch,IT_FS,3133.0,1.0,11.0,0.23458
7371,1207162_neurosketch,IT_FS,3133.0,1.0,12.0,0.27455
7372,1207162_neurosketch,IT_FS,3133.0,1.0,13.0,0.36743
7373,1207162_neurosketch,IT_FS,3133.0,1.0,14.0,0.29907
7374,1207162_neurosketch,IT_FS,3133.0,1.0,15.0,0.34132
7375,1207162_neurosketch,IT_FS,3133.0,1.0,16.0,0.3384
7376,1207162_neurosketch,IT_FS,3133.0,1.0,17.0,0.35692
7377,1207162_neurosketch,IT_FS,3133.0,1.0,18.0,0.3274
7378,1207162_neurosketch,IT_FS,3133.0,1.0,19.0,0.25769
7379,1207162_neurosketch,IT_FS,3133.0,1.0,20.0,0.28729
7380,1207162_neurosketch,IT_FS,3133.0,1.0,21.0,0.27304
7381,1207162_neurosketch,IT_FS,3133.0,1.0,22.0,0.21694
7382,1207162_neurosketch,IT_FS,3133.0,1.0,23.0,0.06042
7383,1207162_neurosketch,IT_FS,3133.0,2.0,1.0,0.21222
7384,1207162_neurosketch,IT_FS,3133.0,2.0,2.0,0.24334
7385,1207162_neurosketch,IT_FS,3133.0,2.0,3.0,0.27156
7386,1207162_neurosketch,IT_FS,3133.0,2.0,4.0,0.2354
7387,1207162_neurosketch,IT_FS,3133.0,2.0,5.0,0.33846
7388,1207162_neurosketch,IT_FS,3133.0,2.0,6.0,0.3119
7389,1207162_neurosketch,IT_FS,3133.0,2.0,7.0,0.34601
7390,1207162_neurosketch,IT_FS,3133.0,2.0,8.0,0.34465
7391,1207162_neurosketch,IT_FS,3133.0,2.0,9.0,0.34562
7392,1207162_neurosketch,IT_FS,3133.0,2.0,10.0,0.32849
7393,1207162_neurosketch,IT_FS,3133.0,2.0,11.0,0.38861
7394,1207162_neurosketch,IT_FS,3133.0,2.0,12.0,0.37289
7395,1207162_neurosketch,IT_FS,3133.0,2.0,13.0,0.37442
7396,1207162_neurosketch,IT_FS,3133.0,2.0,14.0,0.3442
7397,1207162_neurosketch,IT_FS,3133.0,2.0,15.0,0.33245
7398,1207162_neurosketch,IT_FS,3133.0,2.0,16.0,0.28634
7399,1207162_neurosketch,IT_FS,3133.0,2.0,17.0,0.22702
7400,1207162_neurosketch,IT_FS,3133.0,2.0,18.0,0.26404
7401,1207162_neurosketch,IT_FS,3133.0,2.0,19.0,0.26394
7402,1207162_neurosketch,IT_FS,3133.0,2.0,20.0,0.07817
7403,1207162_neurosketch,IT_FS,3133.0,2.0,21.0,0.20734
7404,1207162_neurosketch,IT_FS,3133.0,2.0,22.0,0.08235
7405,1207162_neurosketch,IT_FS,3133.0,2.0,23.0,0.10674
7406,1207162_neurosketch,IT_FS,3133.0,3.0,1.0,0.10928
7407,1207162_neurosketch,IT_FS,3133.0,3.0,2.0,0.08402
7408,1207162_neurosketch,IT_FS,3133.0,3.0,3.0,0.21746
7409,1207162_neurosketch,IT_FS,3133.0,3.0,4.0,0.1792
7410,1207162_neurosketch,IT_FS,3133.0,3.0,5.0,0.25182
7411,1207162_neurosketch,IT_FS,3133.0,3.0,6.0,0.3315
7412,1207162_neurosketch,IT_FS,3133.0,3.0,7.0,0.33103
7413,1207162_neurosketch,IT_FS,3133.0,3.0,8.0,0.39632
7414,1207162_neurosketch,IT_FS,3133.0,3.0,9.0,0.34634
7415,1207162_neurosketch,IT_FS,3133.0,3.0,10.0,0.41461
7416,1207162_neurosketch,IT_FS,3133.0,3.0,11.0,0.30295
7417,1207162_neurosketch,IT_FS,3133.0,3.0,12.0,0.37359
7418,1207162_neurosketch,IT_FS,3133.0,3.0,13.0,0.27066
7419,1207162_neurosketch,IT_FS,3133.0,3.0,14.0,0.31804
7420,1207162_neurosketch,IT_FS,3133.0,3.0,15.0,0.26967
7421,1207162_neurosketch,IT_FS,3133.0,3.0,16.0,0.2842
7422,1207162_neurosketch,IT_FS,3133.0,3.0,17.0,0.23107
7423,1207162_neurosketch,IT_FS,3133.0,3.0,18.0,0.22843
7424,1207162_neurosketch,IT_FS,3133.0,3.0,19.0,0.14339
7425,1207162_neurosketch,IT_FS,3133.0,3.0,20.0,0.09214
7426,1207162_neurosketch,IT_FS,3133.0,3.0,21.0,0.01657
7427,1207162_neurosketch,IT_FS,3133.0,3.0,22.0,-0.00836
7428,1207162_neurosketch,IT_FS,3133.0,3.0,23.0,-0.04016
7429,1207162_neurosketch,IT_FS,3133.0,4.0,1.0,0.14233
7430,1207162_neurosketch,IT_FS,3133.0,4.0,2.0,0.16821
7431,1207162_neurosketch,IT_FS,3133.0,4.0,3.0,0.21938
7432,1207162_neurosketch,IT_FS,3133.0,4.0,4.0,0.20107
7433,1207162_neurosketch,IT_FS,3133.0,4.0,5.0,0.26845
7434,1207162_neurosketch,IT_FS,3133.0,4.0,6.0,0.29911
7435,1207162_neurosketch,IT_FS,3133.0,4.0,7.0,0.35791
7436,1207162_neurosketch,IT_FS,3133.0,4.0,8.0,0.34364
7437,1207162_neurosketch,IT_FS,3133.0,4.0,9.0,0.36485
7438,1207162_neurosketch,IT_FS,3133.0,4.0,10.0,0.351
7439,1207162_neurosketch,IT_FS,3133.0,4.0,11.0,0.3779
7440,1207162_neurosketch,IT_FS,3133.0,4.0,12.0,0.35897
7441,1207162_neurosketch,IT_FS,3133.0,4.0,13.0,0.36894
7442,1207162_neurosketch,IT_FS,3133.0,4.0,14.0,0.36459
7443,1207162_neurosketch,IT_FS,3133.0,4.0,15.0,0.28918
7444,1207162_neurosketch,IT_FS,3133.0,4.0,16.0,0.31273
7445,1207162_neurosketch,IT_FS,3133.0,4.0,17.0,0.25628
7446,1207162_neurosketch,IT_FS,3133.0,4.0,18.0,0.32774
7447,1207162_neurosketch,IT_FS,3133.0,4.0,19.0,0.22055
7448,1207162_neurosketch,IT_FS,3133.0,4.0,20.0,0.17771
7449,1207162_neurosketch,IT_FS,3133.0,4.0,21.0,0.13786
7450,1207162_neurosketch,IT_FS,3133.0,4.0,22.0,0.11174
7451,1207162_neurosketch,IT_FS,3133.0,4.0,23.0,0.15266
7452,0110171_neurosketch,ento_FS,460.0,1.0,1.0,-0.00376
7453,0110171_neurosketch,ento_FS,460.0,1.0,2.0,0.24322
7454,0110171_neurosketch,ento_FS,460.0,1.0,3.0,0.20731
7455,0110171_neurosketch,ento_FS,460.0,1.0,4.0,0.22699
7456,0110171_neurosketch,ento_FS,460.0,1.0,5.0,0.2056
7457,0110171_neurosketch,ento_FS,460.0,1.0,6.0,0.17008
7458,0110171_neurosketch,ento_FS,460.0,1.0,7.0,0.20684
7459,0110171_neurosketch,ento_FS,460.0,1.0,8.0,0.20633
7460,0110171_neurosketch,ento_FS,460.0,1.0,9.0,0.13701
7461,0110171_neurosketch,ento_FS,460.0,1.0,10.0,0.28168
7462,0110171_neurosketch,ento_FS,460.0,1.0,11.0,0.26933
7463,0110171_neurosketch,ento_FS,460.0,1.0,12.0,0.12928
7464,0110171_neurosketch,ento_FS,460.0,1.0,13.0,0.22413
7465,0110171_neurosketch,ento_FS,460.0,1.0,14.0,0.18204
7466,0110171_neurosketch,ento_FS,460.0,1.0,15.0,-0.13449
7467,0110171_neurosketch,ento_FS,460.0,1.0,16.0,0.0423
7468,0110171_neurosketch,ento_FS,460.0,1.0,17.0,-0.01398
7469,0110171_neurosketch,ento_FS,460.0,1.0,18.0,0.12913
7470,0110171_neurosketch,ento_FS,460.0,1.0,19.0,0.08432
7471,0110171_neurosketch,ento_FS,460.0,1.0,20.0,-0.00889
7472,0110171_neurosketch,ento_FS,460.0,1.0,21.0,-0.0343
7473,0110171_neurosketch,ento_FS,460.0,1.0,22.0,-0.01411
7474,0110171_neurosketch,ento_FS,460.0,1.0,23.0,0.07599
7475,0110171_neurosketch,ento_FS,460.0,2.0,1.0,0.03341
7476,0110171_neurosketch,ento_FS,460.0,2.0,2.0,-0.19011
7477,0110171_neurosketch,ento_FS,460.0,2.0,3.0,0.01528
7478,0110171_neurosketch,ento_FS,460.0,2.0,4.0,0.03287
7479,0110171_neurosketch,ento_FS,460.0,2.0,5.0,-0.02901
7480,0110171_neurosketch,ento_FS,460.0,2.0,6.0,0.10204
7481,0110171_neurosketch,ento_FS,460.0,2.0,7.0,0.08075
7482,0110171_neurosketch,ento_FS,460.0,2.0,8.0,0.10448
7483,0110171_neurosketch,ento_FS,460.0,2.0,9.0,-0.00474
7484,0110171_neurosketch,ento_FS,460.0,2.0,10.0,0.11098
7485,0110171_neurosketch,ento_FS,460.0,2.0,11.0,0.21221
7486,0110171_neurosketch,ento_FS,460.0,2.0,12.0,0.15073
7487,0110171_neurosketch,ento_FS,460.0,2.0,13.0,0.22524
7488,0110171_neurosketch,ento_FS,460.0,2.0,14.0,0.22586
7489,0110171_neurosketch,ento_FS,460.0,2.0,15.0,0.25061
7490,0110171_neurosketch,ento_FS,460.0,2.0,16.0,0.19732
7491,0110171_neurosketch,ento_FS,460.0,2.0,17.0,0.22547
7492,0110171_neurosketch,ento_FS,460.0,2.0,18.0,0.22726
7493,0110171_neurosketch,ento_FS,460.0,2.0,19.0,0.2693
7494,0110171_neurosketch,ento_FS,460.0,2.0,20.0,0.23376
7495,0110171_neurosketch,ento_FS,460.0,2.0,21.0,-0.0344
7496,0110171_neurosketch,ento_FS,460.0,2.0,22.0,0.18246
7497,0110171_neurosketch,ento_FS,460.0,2.0,23.0,0.04027
7498,0110171_neurosketch,ento_FS,460.0,3.0,1.0,0.01846
7499,0110171_neurosketch,ento_FS,460.0,3.0,2.0,0.11193
7500,0110171_neurosketch,ento_FS,460.0,3.0,3.0,0.13967
7501,0110171_neurosketch,ento_FS,460.0,3.0,4.0,0.1125
7502,0110171_neurosketch,ento_FS,460.0,3.0,5.0,0.16813
7503,0110171_neurosketch,ento_FS,460.0,3.0,6.0,0.13678
7504,0110171_neurosketch,ento_FS,460.0,3.0,7.0,0.19979
7505,0110171_neurosketch,ento_FS,460.0,3.0,8.0,-0.00018
7506,0110171_neurosketch,ento_FS,460.0,3.0,9.0,0.13606
7507,0110171_neurosketch,ento_FS,460.0,3.0,10.0,0.14982
7508,0110171_neurosketch,ento_FS,460.0,3.0,11.0,0.13476
7509,0110171_neurosketch,ento_FS,460.0,3.0,12.0,0.21804
7510,0110171_neurosketch,ento_FS,460.0,3.0,13.0,0.17555
7511,0110171_neurosketch,ento_FS,460.0,3.0,14.0,0.18757
7512,0110171_neurosketch,ento_FS,460.0,3.0,15.0,0.20116
7513,0110171_neurosketch,ento_FS,460.0,3.0,16.0,0.02068
7514,0110171_neurosketch,ento_FS,460.0,3.0,17.0,0.22097
7515,0110171_neurosketch,ento_FS,460.0,3.0,18.0,0.01591
7516,0110171_neurosketch,ento_FS,460.0,3.0,19.0,0.17055
7517,0110171_neurosketch,ento_FS,460.0,3.0,20.0,0.19835
7518,0110171_neurosketch,ento_FS,460.0,3.0,21.0,0.06529
7519,0110171_neurosketch,ento_FS,460.0,3.0,22.0,0.029
7520,0110171_neurosketch,ento_FS,460.0,3.0,23.0,0.01447
7521,0110171_neurosketch,ento_FS,460.0,4.0,1.0,0.13704
7522,0110171_neurosketch,ento_FS,460.0,4.0,2.0,0.08096
7523,0110171_neurosketch,ento_FS,460.0,4.0,3.0,0.14598
7524,0110171_neurosketch,ento_FS,460.0,4.0,4.0,0.25558
7525,0110171_neurosketch,ento_FS,460.0,4.0,5.0,0.19477
7526,0110171_neurosketch,ento_FS,460.0,4.0,6.0,0.27226
7527,0110171_neurosketch,ento_FS,460.0,4.0,7.0,0.14066
7528,0110171_neurosketch,ento_FS,460.0,4.0,8.0,0.26024
7529,0110171_neurosketch,ento_FS,460.0,4.0,9.0,0.17597
7530,0110171_neurosketch,ento_FS,460.0,4.0,10.0,0.25606
7531,0110171_neurosketch,ento_FS,460.0,4.0,11.0,0.08329
7532,0110171_neurosketch,ento_FS,460.0,4.0,12.0,0.23958
7533,0110171_neurosketch,ento_FS,460.0,4.0,13.0,0.25401
7534,0110171_neurosketch,ento_FS,460.0,4.0,14.0,0.25628
7535,0110171_neurosketch,ento_FS,460.0,4.0,15.0,0.16718
7536,0110171_neurosketch,ento_FS,460.0,4.0,16.0,0.25114
7537,0110171_neurosketch,ento_FS,460.0,4.0,17.0,0.26543
7538,0110171_neurosketch,ento_FS,460.0,4.0,18.0,0.18538
7539,0110171_neurosketch,ento_FS,460.0,4.0,19.0,0.2317
7540,0110171_neurosketch,ento_FS,460.0,4.0,20.0,0.15287
7541,0110171_neurosketch,ento_FS,460.0,4.0,21.0,0.23121
7542,0110171_neurosketch,ento_FS,460.0,4.0,22.0,0.11257
7543,0110171_neurosketch,ento_FS,460.0,4.0,23.0,0.13932
7544,0110171_neurosketch,fusiform_FS,2627.0,1.0,1.0,0.088
7545,0110171_neurosketch,fusiform_FS,2627.0,1.0,2.0,0.16236
7546,0110171_neurosketch,fusiform_FS,2627.0,1.0,3.0,0.21972
7547,0110171_neurosketch,fusiform_FS,2627.0,1.0,4.0,0.22411
7548,0110171_neurosketch,fusiform_FS,2627.0,1.0,5.0,0.1881
7549,0110171_neurosketch,fusiform_FS,2627.0,1.0,6.0,0.15444
7550,0110171_neurosketch,fusiform_FS,2627.0,1.0,7.0,0.23336
7551,0110171_neurosketch,fusiform_FS,2627.0,1.0,8.0,0.19205
7552,0110171_neurosketch,fusiform_FS,2627.0,1.0,9.0,0.21266
7553,0110171_neurosketch,fusiform_FS,2627.0,1.0,10.0,0.24443
7554,0110171_neurosketch,fusiform_FS,2627.0,1.0,11.0,0.26704
7555,0110171_neurosketch,fusiform_FS,2627.0,1.0,12.0,0.2349
7556,0110171_neurosketch,fusiform_FS,2627.0,1.0,13.0,0.19888
7557,0110171_neurosketch,fusiform_FS,2627.0,1.0,14.0,0.12454
7558,0110171_neurosketch,fusiform_FS,2627.0,1.0,15.0,0.07869
7559,0110171_neurosketch,fusiform_FS,2627.0,1.0,16.0,0.02782
7560,0110171_neurosketch,fusiform_FS,2627.0,1.0,17.0,0.05722
7561,0110171_neurosketch,fusiform_FS,2627.0,1.0,18.0,0.10668
7562,0110171_neurosketch,fusiform_FS,2627.0,1.0,19.0,0.06745
7563,0110171_neurosketch,fusiform_FS,2627.0,1.0,20.0,0.09353
7564,0110171_neurosketch,fusiform_FS,2627.0,1.0,21.0,0.05656
7565,0110171_neurosketch,fusiform_FS,2627.0,1.0,22.0,0.05785
7566,0110171_neurosketch,fusiform_FS,2627.0,1.0,23.0,0.06169
7567,0110171_neurosketch,fusiform_FS,2627.0,2.0,1.0,0.01258
7568,0110171_neurosketch,fusiform_FS,2627.0,2.0,2.0,0.00596
7569,0110171_neurosketch,fusiform_FS,2627.0,2.0,3.0,0.07062
7570,0110171_neurosketch,fusiform_FS,2627.0,2.0,4.0,0.03333
7571,0110171_neurosketch,fusiform_FS,2627.0,2.0,5.0,0.07004
7572,0110171_neurosketch,fusiform_FS,2627.0,2.0,6.0,0.17048
7573,0110171_neurosketch,fusiform_FS,2627.0,2.0,7.0,0.13236
7574,0110171_neurosketch,fusiform_FS,2627.0,2.0,8.0,0.04025
7575,0110171_neurosketch,fusiform_FS,2627.0,2.0,9.0,0.00446
7576,0110171_neurosketch,fusiform_FS,2627.0,2.0,10.0,0.15929
7577,0110171_neurosketch,fusiform_FS,2627.0,2.0,11.0,0.17556
7578,0110171_neurosketch,fusiform_FS,2627.0,2.0,12.0,0.21538
7579,0110171_neurosketch,fusiform_FS,2627.0,2.0,13.0,0.17741
7580,0110171_neurosketch,fusiform_FS,2627.0,2.0,14.0,0.19602
7581,0110171_neurosketch,fusiform_FS,2627.0,2.0,15.0,0.16621
7582,0110171_neurosketch,fusiform_FS,2627.0,2.0,16.0,0.13368
7583,0110171_neurosketch,fusiform_FS,2627.0,2.0,17.0,0.1838
7584,0110171_neurosketch,fusiform_FS,2627.0,2.0,18.0,0.27533
7585,0110171_neurosketch,fusiform_FS,2627.0,2.0,19.0,0.24842
7586,0110171_neurosketch,fusiform_FS,2627.0,2.0,20.0,0.22254
7587,0110171_neurosketch,fusiform_FS,2627.0,2.0,21.0,0.11249
