target-foil,target-control,foil-control,roi,sub
0.1667966573224666,0.16875578564284374,0.001959128320377083,V1,0110171
-0.37687613771710987,-0.3580515516275213,0.018824586089588563,V1,0110172
0.002253084985390949,0.11362215744168049,0.11136907245628935,V1,0111171
0.5178246105536211,0.27922136094754085,-0.23860324960607973,V1,0112171
0.11849017923760273,-0.00415075053839778,-0.12264092977600057,V1,0112172
1.2544095365603574,0.5564912233772555,-0.697918313183102,V1,0112173
0.9518067171511702,-0.011584671164794717,-0.9633913883159646,V1,0113171
1.6997778942942303,0.3469941666734537,-1.352783727620776,V1,0115174
0.8052755592544346,-0.04695683235376617,-0.8522323916082007,V1,0117171
0.8032018525431737,0.36538527624451356,-0.43781657629866005,V1,0118171
2.1375928024005044,1.2248681509706016,-0.9127246514299027,V1,0118172
0.33136622623225676,0.5250482536432459,0.19368202741098936,V1,0119171
0.7680389638597075,0.032896084397312536,-0.7351428794623946,V1,0119172
-0.03503466167100968,0.07336480705938529,0.10839946873039487,V1,0119173
0.471933141330277,0.0037295962555515673,-0.4682035450747253,V1,0119174
-0.11211056106899807,-0.17489628751370143,-0.06278572644470327,V1,0120171
1.898281568844956,0.8812220012921962,-1.0170595675527596,V1,0120172
0.40255092919467395,-0.2425813781289718,-0.6451323073236456,V1,0120173
0.11410534241753852,-0.36678125580133664,-0.48088659821887525,V1,0123171
1.8283571956653277,0.7196503474197463,-1.1087068482455813,V1,0123173
1.0336402853699276,0.5892265781148213,-0.4444137072551061,V1,0124171
1.3966426483459535,0.5823479955177254,-0.8142946528282284,V1,0125171
1.5313234347406266,0.8709831798464552,-0.6603402548941714,V1,0125172
0.1874421252973612,0.5112583405835921,0.3238162152862307,V1,1121161
0.20499786856611402,-0.33523710779124366,-0.5402349763573576,V1,1130161
0.5652006584846678,0.7637326498069171,0.19853199132224938,V1,1202161
1.315600630456386,0.42890468660899317,-0.8866959438473931,V1,1203161
-0.26529098887086017,-0.139029832691992,0.12626115617886816,V1,1206161
0.79969058215205,-0.05264943305934287,-0.8523400152113928,V1,1206162
0.6517117963465912,0.27536754605690655,-0.3763442502896845,V1,1206163
0.4080423361583311,0.08277128163944066,-0.3252710545188903,V1,1207162
0.23029992904758934,0.10653362242600872,-0.12376630662158065,V2,0110171
-0.13503627867579054,0.0004560907772783729,0.1354923694530689,V2,0110172
0.2254500369367743,0.2905367666616604,0.06508672972488616,V2,0111171
0.5095969150219261,0.428692360961617,-0.08090455406030925,V2,0112171
0.4593281016880076,0.12788957325052355,-0.3314385284374841,V2,0112172
1.7534771937163505,0.7556286706875496,-0.9978485230288017,V2,0112173
0.7431365852742485,0.1971396444572017,-0.5459969408170471,V2,0113171
1.406762214639056,-0.07664773252507763,-1.4834099471641338,V2,0115174
1.0800014848007782,0.38702134002103966,-0.6929801447797385,V2,0117171
0.5344726922897054,0.4821287434573339,-0.05234394883237166,V2,0118171
2.356591287434472,0.7316377397362558,-1.624953547698216,V2,0118172
0.5625453224366441,0.250798096152726,-0.3117472262839181,V2,0119171
1.197174448863456,0.07921632026728742,-1.1179581285961684,V2,0119172
-0.12522368095848088,0.1835254419354279,0.30874912289390877,V2,0119173
-0.007101775581018293,-0.14591578850299902,-0.13881401292198076,V2,0119174
